baseline,image_id,category,CC,SIM,KL,NSS,AUC
noise,fbd704,desktop,-0.0028000959178191348,0.260063506014743,1.8549838695450995,-0.0052257200887965176,0.4985718095953132
noise,a2da71,desktop,-0.0014846679613762415,0.27253384562217164,1.8255648319700823,-0.031467131112534096,0.49094216696183174
noise,2e93e6,desktop,0.0009091993201268177,0.3135329378943455,1.6173634656534932,0.0044239001373029,0.501373349955475
noise,95b2d2,desktop,0.00043251813656406475,0.20044264959719837,2.1863683129995564,0.010660691812074055,0.50319449609196
noise,2021b7,desktop,0.0002811745986416658,0.24300768269152878,2.037501957945575,0.0056000328453516155,0.501718738092937
noise,8b0b52,desktop,-0.001340824541569253,0.3424594737215823,1.5246929679883974,0.015198036749432377,0.5045085722494395
noise,7613f2,desktop,0.002528304400485585,0.1828739764444923,2.324738084866854,0.0046260804058905185,0.5014665163652683
noise,d99b18,desktop,0.0012626493062277769,0.16857563850649027,2.544684239544388,0.012716020211423177,0.5038092090726585
noise,460bf9,desktop,-0.0004209477635587002,0.22702039525395779,2.064591171085792,0.006182528019684633,0.5018692849035153
noise,4adea3,mobile,0.002453697223181136,0.3673172383475023,1.375608192884876,0.0074683473185606615,0.5023292717344847
noise,536e7f,mobile,-6.770459419321864e-05,0.2481314519009481,1.897683004728281,0.01837404433669906,0.5054701786459255
noise,58a60d,mobile,0.0009742400562614746,0.29876576114890335,1.6832753711659443,-0.017756715169226316,0.49499175295944076
noise,b2d2fa,poster,0.0012526363218464238,0.38551035813401546,1.3661944251648739,-0.024348925012282054,0.4930622189996069
noise,cced5f,poster,-0.002530414870005801,0.3820288191514829,1.4079499079668325,-0.017076720410107413,0.495330343769578
noise,05e980,poster,-0.00016672628260409352,0.36444043448622104,1.4225802329921429,-0.018837167306299172,0.49488434464569353
noise,708a08,poster,9.166674119921584e-05,0.28307650295808207,1.7144367549977333,-0.005801214270654423,0.49843375462044004
noise,085001,poster,-0.006053691948448702,0.27275254104729785,1.844822203807059,0.049699287167235366,0.514760563899253
noise,9afe5f,poster,-1.718686862644701e-05,0.37689351571345364,1.35871806155794,-0.02426487136515851,0.4930734272609505
noise,65576e,poster,-0.0006596022355189987,0.32266416451780877,1.60378356278399,0.015318916963299541,0.5045772381158486
noise,c27e4e,mobile,-0.0009045031673795621,0.42228463830652196,1.1968037343008733,-0.01350138134306919,0.4961368524820744
