baseline,image_id,category,CC,SIM,KL,NSS,AUC
uniform,fbd704,desktop,0.0,0.2737117402352317,1.5431407767937202,0.0,9.982032341784787e-05
uniform,a2da71,desktop,0.0,0.28541751151859795,1.5147056798678464,0.0,9.46969696969697e-05
uniform,2e93e6,desktop,0.0,0.33253137871662447,1.3111525260455035,0.0,8.858965272856131e-05
uniform,95b2d2,desktop,0.0,0.20962553442385676,1.88301488275188,0.0,0.00010277492291880781
uniform,2021b7,desktop,0.0,0.2577216899046069,1.73184253174241,0.0,8.893632159373888e-05
uniform,8b0b52,desktop,0.0,0.3656606482209985,1.2153696264929468,0.0,8.628127696289905e-05
uniform,7613f2,desktop,0.0,0.19179606745659436,2.0247014593582,0.0,0.00010076582023377671
uniform,d99b18,desktop,0.0,0.1779805143726374,2.2403584137143397,0.0,0.00011993283761093787
uniform,460bf9,desktop,0.0,0.23955918181721503,1.7590596505942842,0.0,7.282260413632391e-05
uniform,4adea3,mobile,0.0,0.391736934489479,1.0732929825984299,0.0,0.00015276504735716468
uniform,536e7f,mobile,0.0,0.2621403875288593,1.5898129494944244,0.0,0.00012990387113535984
uniform,58a60d,mobile,0.0,0.3189925368086979,1.3785949684259975,0.0,0.00014784151389710232
uniform,b2d2fa,poster,0.0,0.416019755080585,1.059529323593018,0.0,0.00016869095816464237
uniform,cced5f,poster,0.0,0.4138481587749493,1.0948489539518083,0.0,0.00030731407498463427
uniform,05e980,poster,0.0,0.38947145600298816,1.1179709008279914,0.0,0.00034626038781163435
uniform,708a08,poster,0.0,0.29868168615081614,1.4067983986667032,0.0,0.0001271294177472667
uniform,085001,poster,0.0,0.29056831553395934,1.528780388701281,0.0,0.0002676659528907923
uniform,9afe5f,poster,0.0,0.40086316299418817,1.0516218660211691,0.0,0.00013877324451845685
uniform,65576e,poster,0.0,0.34293875456145184,1.2970021393243267,0.0,0.00011876484560570071
uniform,c27e4e,mobile,0.0,0.4557658032584931,0.8901278397591139,0.0,5.100999795960008e-05
uniform,e3d203,mobile,0.0,0.3363494394049697,1.2316637933924866,0.0,6.416837782340863e-05
uniform,13af7a,mobile,0.0,0.3559764462358912,1.228714153487427,0.0,6.539366989275438e-05
uniform,17a8d1,mobile,0.0,0.39149766591594026,1.1187697653849675,0.0,4.805382027871216e-05
uniform,207fd4,mobile,0.0,0.389682041586653,1.161506215361724,0.0,5.538325210456358e-05
uniform,9efc81,web,0.0,0.41505098379445826,1.0362764802493327,0.0,7.334604664808566e-05
uniform,f639bf,mobile,0.0,0.3181243703909601,1.3591718779243964,0.0,5.428881650380022e-05
uniform,166bc9,web,0.0,0.2676986156319181,1.5691215993188024,0.0,6.98909700866648e-05
uniform,27d67e,web,0.0,0.2324774675811765,2.0120181659545238,0.0,6.518055012384304e-05
uniform,5c88b8,web,0.0,0.2801637673214597,1.5735116562213805,0.0,7.181844297615628e-05
uniform,69a8c4,web,0.0,0.3683581183859668,1.2153839978881726,0.0,6.848376934666484e-05
uniform,4e81ec,web,0.0,0.30093798138017464,1.3888686208244927,0.0,7.463800567248842e-05
uniform,1bf5c6,desktop,0.0,0.22627667515162816,1.7403932755085165,0.0,9.656237929702588e-05
uniform,6eb097,poster,0.0,0.2922471856934058,1.4656713880805423,0.0,4.132914531327492e-05
uniform,1fdbf2,desktop,0.0,0.3458317237534638,1.2663321989320193,0.0,0.00010945709281961471
uniform,3d6147,desktop,0.0,0.3509986166458281,1.296939684587864,0.0,9.63948332369385e-05
uniform,781b7e,web,0.0,0.31588772774824325,1.4984914486632155,0.0,5.535259603675413e-05
uniform,9b4285,desktop,0.0,0.19600306489003227,2.032625431396019,0.0,0.00011294330246216399
uniform,a7ac1b,desktop,0.0,0.28077232494652116,1.719088839547991,0.0,0.00015441630636195183
uniform,1b436f,desktop,0.0,0.31957500010102907,1.354956464050046,0.0,8.619203585588692e-05
uniform,72062c,web,0.0,0.21417632554389357,2.021459837528642,0.0,4.9558925562493803e-05
uniform,29227b,web,0.0,0.3296318465277985,1.371186927289196,0.0,4.794323520951194e-05
uniform,0529f2,desktop,0.0,0.28480648171055,1.6064412693731873,0.0,9.400263207369807e-05
uniform,e2aa7e,desktop,0.0,0.2988028404518972,1.5970293252596837,0.0,8.917424647761727e-05
uniform,cccd2a,desktop,0.0,0.3693940461387441,1.179400999721053,0.0,7.664009809932556e-05
uniform,cba28b,mobile,0.0,0.3448629807381542,1.2844294974599546,0.0,5.075111652456354e-05
uniform,3b078d,mobile,0.0,0.5152194068273668,0.73942224875032,0.0,4.6420945130442855e-05
uniform,840bb8,mobile,0.0,0.31239620552582076,1.4221036653097356,0.0,6.274312962730582e-05
uniform,a64332,mobile,0.0,0.4745366981989998,0.8338991626910768,0.0,4.91497100167109e-05
uniform,8cf0d4,mobile,0.0,0.4969369388204885,0.7909058045498298,0.0,4.8220657729771434e-05
uniform,3141d9,mobile,0.0,0.47335743046252077,0.9471871272524721,0.0,5.0833672224481496e-05
uniform,f30633,mobile,0.0,0.3449176087514285,1.28006361794969,0.0,5.0393065914130216e-05
uniform,58b56c,mobile,0.0,0.29419710585539155,1.4681313511425989,0.0,5.211047420531527e-05
uniform,1e1131,poster,0.0,0.27465798554515775,1.7527321908975404,0.0,0.00012233912405187178
uniform,98474c,poster,0.0,0.3907890640216304,1.1331490796885926,0.0,0.00011563367252543941
uniform,8da42b,poster,0.0,0.2884664656077085,1.5747191223706003,0.0,6.454944487477407e-05
uniform,3734cb,poster,0.0,0.2833254150961051,1.5094743915573159,0.0,7.248477819657872e-05
uniform,32fcbf,poster,0.0,0.3118854321483622,1.414788129595856,0.0,5.959475566150179e-05
uniform,1ee232,web,0.0,0.39730778614562134,1.1296948808854739,0.0,5.770340450086555e-05
uniform,8770ed,mobile,0.0,0.3923238153108316,1.0257779681959935,0.0,4.3890449438202246e-05
uniform,43a952,poster,0.0,0.263596184319875,1.7271824824753716,0.0,5.5972237770066045e-05
uniform,1b3eec,web,0.0,0.313331511447033,1.3930328968462613,0.0,5.6338028169014086e-05
uniform,f04d2e,web,0.0,0.3150510891348189,1.4464720311891412,0.0,9.018759018759019e-05
uniform,183534,web,0.0,0.28100171513435973,1.5056735224024815,0.0,7.710100231303006e-05
uniform,5ac518,web,0.0,0.26008996992980177,1.8382947723745369,0.0,7.191140514885661e-05
uniform,0ec997,poster,0.0,0.2936740383042825,1.4950199345198394,0.0,3.5501278046009656e-05
uniform,026dd2,web,0.0,0.32820306446788494,1.4242773809577671,0.0,8.210180623973728e-05
