model,run,image_id,category,n_points,CC,SIM,KL
gemini-3.1-flash-lite,1,3ec21e,desktop,40,0.6530513212225713,0.5615375150108057,0.6480229659855155
gemini-3.1-flash-lite,1,b5dab9,desktop,40,0.25770425579742123,0.409993485709795,1.6106185964701374
gemini-3.1-flash-lite,1,1fdbf2,desktop,40,0.23156849483689088,0.3782737353119386,1.6450960898520366
gemini-3.1-flash-lite,1,5a6a69,desktop,50,-0.11953809715652826,0.011995142644952718,10.94190460567956
gemini-3.1-flash-lite,1,2bb7d4,desktop,40,0.27321408301428574,0.36557793892801405,1.462954735993744
gemini-3.1-flash-lite,1,f9e25e,desktop,40,-0.035349236738035736,0.35472882995818267,1.722300387368314
gemini-3.1-flash-lite,1,2fe128,desktop,47,0.22242981500843284,0.3524628344533695,1.2918384068395898
gemini-3.1-flash-lite,1,67225a,desktop,34,-0.1258129532538475,0.0021975196955677087,11.26218129403119
gemini-3.1-flash-lite,1,075286,desktop,50,0.3499772299940207,0.3728949498048504,1.3163718023605613
gemini-3.1-flash-lite,1,7cc04a,desktop,33,-0.116196073243888,9.002772163001574e-05,10.912431894905419
gemini-3.1-flash-lite,1,1dd09f,mobile,40,0.1042241734288305,0.24754112720435184,3.452742101108299
gemini-3.1-flash-lite,1,4ae90b,mobile,40,0.04268310545672013,0.2524975512829153,4.18162748759824
gemini-3.1-flash-lite,1,3d29ac,mobile,40,0.07144842545910815,0.3420324524890778,2.2261710874271166
gemini-3.1-flash-lite,1,3664a3,mobile,30,0.5178270307006971,0.5562191941140615,0.7801452175486495
gemini-3.1-flash-lite,1,a77bd5,mobile,40,-0.10444120374117498,0.00034915238112915556,9.243892970419298
gemini-3.1-flash-lite,1,ebe076,mobile,40,0.4728642123719379,0.45438319992733633,0.9533907200046228
gemini-3.1-flash-lite,1,1b307f,mobile,40,0.2756383394976203,0.3661697767700574,2.9265843485251692
gemini-3.1-flash-lite,1,58b56c,mobile,50,0.35394528976635575,0.3556682473460035,3.039530295404819
gemini-3.1-flash-lite,1,f30633,mobile,30,-0.07851128421349332,0.0,9.762925280053052
gemini-3.1-flash-lite,1,587857,mobile,36,-0.04644832526239671,0.0,10.217875806121421
gemini-3.1-flash-lite,1,c9b04c,poster,40,-0.09995136783818964,0.11140704749531515,10.369241236704102
gemini-3.1-flash-lite,1,aabc06,poster,45,0.15281262724486372,0.2811058063702274,4.30227308443356
gemini-3.1-flash-lite,1,fac314,poster,40,-0.022843681542742772,0.0,10.435848916208945
gemini-3.1-flash-lite,1,c08f50,poster,40,0.28437594494351137,0.4971445727644289,0.9070739660849572
gemini-3.1-flash-lite,1,98474c,poster,50,-0.1176932933054241,0.041358845119152034,10.299676711737208
gemini-3.1-flash-lite,1,dd0d82,poster,40,-0.12635379065289729,0.03428064567060128,10.977482304227788
gemini-3.1-flash-lite,1,0b81bd,poster,50,0.30358140681903234,0.36877086560556166,2.107124779932116
gemini-3.1-flash-lite,1,bb34f1,poster,30,0.6237214417291255,0.5232971912764188,2.0090593619793875
gemini-3.1-flash-lite,1,4ea758,poster,40,-0.07356263786332123,2.8750811929761484e-07,10.91706455213949
gemini-3.1-flash-lite,1,6a889e,poster,40,0.5271897050687935,0.4923996195174752,0.8898776004594519
gemini-3.1-flash-lite,1,52a3d2,web,40,-0.06597737701086849,0.0010381412164789097,10.267145766777997
gemini-3.1-flash-lite,1,61707e,web,41,-0.1236347788064423,0.00474994479795688,11.21677071804747
gemini-3.1-flash-lite,1,d48310,web,50,-0.07846543389927965,0.0033875150388994993,10.969397033904817
gemini-3.1-flash-lite,1,c3ce89,web,40,-0.029381748522890296,0.0,11.20939852187212
gemini-3.1-flash-lite,1,60593d,web,40,-0.1283620555179146,0.01338477489660807,10.940119872061995
gemini-3.1-flash-lite,1,ce9bfe,web,40,-0.04481333007241925,0.0002690282798585249,11.621524015716524
gemini-3.1-flash-lite,1,927a3c,web,41,-0.09385483632839622,0.0,11.768745422749559
gemini-3.1-flash-lite,1,0f8ece,web,35,0.1492353143096507,0.2506663383976195,3.7607037445175657
gemini-3.1-flash-lite,1,69a8c4,web,50,0.11752844088774403,0.3763586919517503,2.6029111126109425
gemini-3.1-flash-lite,1,a4d155,web,40,-0.027943933691088885,0.00021678036842476197,10.836540870791147
gemini-3.1-flash-lite,2,3ec21e,desktop,50,-0.1521966520110387,0.0030366638951505147,11.083360598647772
gemini-3.1-flash-lite,2,b5dab9,desktop,40,0.2917384658302029,0.44311836659743414,1.3349277370945756
gemini-3.1-flash-lite,2,1fdbf2,desktop,40,-0.03284377113118776,0.15533295775085398,5.063292227819708
gemini-3.1-flash-lite,2,5a6a69,desktop,40,-0.11709123637407828,0.012735939931266989,10.938494972970036
gemini-3.1-flash-lite,2,2bb7d4,desktop,44,0.27437188002887203,0.3760996939573944,1.3756604035469677
