baseline,image_id,category,CC,SIM,KL,NSS,AUC
mean_gt_cat,fbd704,desktop,0.49501919893183444,0.4005308294786464,1.228284767723148,1.2754669356942154,0.8021413786933126
mean_gt_cat,a2da71,desktop,0.5148893571684641,0.4462140134517018,0.9754977591130272,1.1977699793066972,0.8007395162356487
mean_gt_cat,8b0b52,desktop,0.4962681850354562,0.46212020194566,0.9833746811250788,1.2028002715194819,0.8081881273741597
mean_gt_cat,2021b7,desktop,0.31427400716024895,0.354074072358251,1.387196891611735,1.1209229940364778,0.8086257461425225
mean_gt_cat,95b2d2,desktop,0.4333629015665085,0.37811905863319323,1.216760487011869,1.2387139829058702,0.8050495323392926
mean_gt_cat,d99b18,desktop,0.3001999896617381,0.26421504098250725,1.8123484605964377,1.074000732497389,0.7683151868168623
mean_gt_cat,2e93e6,desktop,0.4645318655606177,0.4045663384448504,1.2060945335679174,1.1333548778715365,0.7946087653850258
mean_gt_cat,7613f2,desktop,0.3702955010562649,0.3379302756786524,1.3140232291665739,1.1245010402609528,0.8209731770223792
mean_gt_cat,460bf9,desktop,0.47036030776012683,0.40944755036144515,1.1821971805062548,1.4489406459856125,0.8393638605314091
mean_gt_cat,536e7f,mobile,0.357060674457542,0.3436958574708776,1.2349816516668417,1.0319214425924659,0.8101754701513225
mean_gt_cat,4adea3,mobile,0.535309383184634,0.5253933155300847,0.7444624586188677,1.0687813066940786,0.7783117857517557
mean_gt_cat,58a60d,mobile,0.5206684712287075,0.4776759294365298,0.848095050221461,0.9975107010978527,0.771568367219947
mean_gt_cat,cced5f,poster,0.4978251392404519,0.5100940501293303,0.8375682010440357,1.0042547721247292,0.7770698694187178
mean_gt_cat,b2d2fa,poster,0.5198635410015191,0.4911158300430313,0.8518165139765851,1.048196517697011,0.7763461961216253
mean_gt_cat,05e980,poster,0.3135373065901155,0.32605464806860895,1.4617245831213657,0.8906971770672525,0.7816899258546631
mean_gt_cat,708a08,poster,0.5282221574278892,0.4204703656326637,1.0451048992259284,1.293748299760049,0.8003245242937325
mean_gt_cat,085001,poster,0.11149654238690454,0.2646075721905843,1.8146400144360406,0.35665165480760214,0.687606028057492
mean_gt_cat,9afe5f,poster,0.5873069326297301,0.5285803216022333,0.688007726427099,0.9994281517060454,0.7735701804959491
mean_gt_cat,65576e,poster,0.5071294990337142,0.36297745473929505,1.322585739815115,1.5770308383057172,0.8492829948432656
mean_gt_cat,c27e4e,mobile,0.5451319941448529,0.5714255868259335,0.6615730201968478,0.8853475793563255,0.7593898475396221
mean_gt_cat,9efc81,web,0.5388667974212848,0.3786906924301279,1.140098539461532,1.4698966664710331,0.8348617901442076
mean_gt_cat,13af7a,mobile,0.6813679539499942,0.6138123158920397,0.5602529356823244,1.2137969238739876,0.7975816116355161
mean_gt_cat,207fd4,mobile,0.30924681668899673,0.3869767895989782,1.119384546772184,0.8060251317943483,0.7773552685821743
mean_gt_cat,e3d203,mobile,0.43668968563112276,0.4162034270171416,1.01968975778739,0.7608125692565231,0.7122773730734668
mean_gt_cat,17a8d1,mobile,0.6990257041476979,0.6206212853077282,0.4954389958962804,1.1778454019402016,0.804532523559006
mean_gt_cat,f639bf,mobile,0.6833413896433342,0.5211314117429369,0.7080189806191527,1.6985950582239613,0.8789737295480021
mean_gt_cat,166bc9,web,0.5497865216247464,0.43665671892835006,0.971342644144135,1.54285899021449,0.8627808646741744
mean_gt_cat,5c88b8,web,0.4539837529762814,0.3831421263611609,1.127695329061746,1.2044883950500413,0.8201583352936057
mean_gt_cat,4e81ec,web,0.5434723607678922,0.4330193766852138,0.962342904093489,1.2723965248956541,0.8164184490228455
mean_gt_cat,69a8c4,web,0.2806764060898895,0.33721037416063976,1.4853759901081482,0.8687442939840413,0.7734409054545097
mean_gt_cat,27d67e,web,0.5358154538230178,0.42641459797147035,1.0006993369670871,1.4716343839511539,0.8461063788149098
mean_gt_cat,781b7e,web,0.23335976347343212,0.337632402026925,1.5227732334624635,0.5656320728554438,0.7080673429715755
mean_gt_cat,6eb097,poster,0.47910097696583953,0.3142162626787127,1.381675505160242,1.779581087420677,0.8777124507241707
mean_gt_cat,1fdbf2,desktop,0.49789524159625476,0.4401725627709395,0.9632845688418954,1.2644547339834187,0.8238441399007524
mean_gt_cat,1bf5c6,desktop,0.4509679871281925,0.3701781349126134,1.1963167621767987,1.2976083068808182,0.8278311354745154
mean_gt_cat,3d6147,desktop,0.460428384312903,0.3170545599851853,1.4637317698058578,1.4769126941733872,0.8156601774366121
mean_gt_cat,1b436f,desktop,0.4141924107490538,0.37177991759583123,1.2838292150000359,0.8453647557571367,0.7292736953454355
mean_gt_cat,72062c,web,0.3885614230562885,0.3512518601020551,1.2847865155229552,1.31140451628604,0.8360213928554351
mean_gt_cat,e2aa7e,desktop,0.10627380471994913,0.2301633497071388,2.116744728976662,0.32924336820626665,0.6516089157182479
