baseline,image_id,category,CC,SIM,KL,NSS,AUC
noise,fbd704,desktop,-0.00248355123022344,0.2082690224597623,2.198029870806226,-0.025416694462051078,0.4928583565744283
noise,a2da71,desktop,0.0016272406880856005,0.2178976586158308,2.0669858696492756,-0.032054562042572926,0.49099323857518906
noise,8b0b52,desktop,-0.0008248523880771412,0.24315127134477554,1.9541570833738455,-0.013299405632941984,0.49641746452126495
noise,2021b7,desktop,4.420023151409277e-05,0.19310359075318234,2.291106228626887,-0.000961422059509085,0.4999755396442256
noise,95b2d2,desktop,-0.0007678581822856757,0.1964139890953068,2.2573269869254546,0.018872898773728664,0.5057448659162695
noise,d99b18,desktop,0.0007226500814965876,0.16105232773781336,2.6614978874716253,-0.016174413020998167,0.49561041087482016
noise,2e93e6,desktop,0.00020488112357651194,0.20220343440887256,2.1835727696776175,0.012102691341330659,0.5037672728002259
noise,7613f2,desktop,0.002864112782607768,0.17906937217031338,2.3725797962938184,0.014663452789473497,0.5045359903942281
noise,460bf9,desktop,9.164738653068922e-05,0.20730655799021291,2.200436250791587,0.029644735655649873,0.5087670514453233
noise,536e7f,mobile,-0.0008924121155149819,0.19357205033245198,2.2880614096285625,0.0017196284509715409,0.5009151601666431
noise,4adea3,mobile,0.0026778012311764387,0.31555330416992855,1.6302912928571094,0.010705925642920517,0.5036246340753456
noise,58a60d,mobile,0.0018527298515616983,0.29165264442201166,1.7301782495031315,0.015944429492852803,0.5050133010929254
noise,cced5f,poster,0.0005874731070375583,0.3127995180809062,1.6156408880700914,0.03686040390646048,0.5115752102109864
noise,b2d2fa,poster,-0.0005689993374141261,0.28085987004274776,1.7934905831859909,-0.03168944952569294,0.4913381632925292
noise,05e980,poster,-0.0001220809133102318,0.1828546453082277,2.338070996471741,-0.04388802956557586,0.48909154624429785
noise,708a08,poster,0.0013339697642221347,0.22569397849966846,2.0896795345654064,0.009749852472786303,0.5031320730225584
noise,085001,poster,-0.0019365220327386386,0.20850333779756017,2.237907986983063,0.1126389840483888,0.5332783681900335
noise,9afe5f,poster,-0.0005985945531474762,0.30461110717514706,1.6222238204790096,-0.041363486408010505,0.4882720561488047
noise,65576e,poster,-0.0017614852335864802,0.16011927943054766,2.523731549031139,0.0005614344047590471,0.5005694917215646
noise,c27e4e,mobile,-0.0003335016704851055,0.3772991726369899,1.3558186095887585,-0.028134686683135596,0.4919993764032894
noise,9efc81,web,-0.00034868433889498264,0.1949672722075768,2.2828796528326603,-0.03971158017392997,0.488698862765933
noise,13af7a,mobile,-0.0003173970020320497,0.33138332933677545,1.5175248121141918,-0.02925006569655183,0.49172946451554533
noise,207fd4,mobile,0.0004935562940422817,0.2574907184278824,1.9158155807182504,0.0033453689218130417,0.5011412763070873
noise,e3d203,mobile,-0.0011941087200420938,0.25585996701391034,1.9101796629513468,-0.02673430477532722,0.49245283272417373
noise,17a8d1,mobile,-9.361589068584985e-05,0.34114206226031546,1.4910945822771533,0.0037862515107820113,0.5012319372302797
noise,f639bf,mobile,-0.0007274866167724287,0.2440258831088606,1.9481441728651603,-0.025606107329252236,0.492792684928614
noise,166bc9,web,0.0007006109301927135,0.18991866768258367,2.29865248601389,-0.013259571089696075,0.4963543834235662
noise,5c88b8,web,-0.0006899659303849673,0.1873546162503117,2.274538183675045,-0.0043863657080108025,0.4989354403716877
noise,4e81ec,web,-0.00042033335979113596,0.204052096003144,2.1530558601446432,0.004059995128442829,0.5013728076963202
noise,69a8c4,web,-0.0007528337393389872,0.20703009144734846,2.1725981163656707,0.0036840530957290094,0.5012765947870568
noise,27d67e,web,0.00028803086661158663,0.2111454182200424,2.1939178871643863,-0.008871664996182096,0.49759952239185345
