model,run,image_id,category,n_points,CC,SIM,KL
qwen-3.5-flash,1,00398c,poster,34,0.0736689617321264,0.4176132577168752,1.4168581638786168
qwen-3.5-flash,3,00398c,poster,30,0.07865169574919427,0.42888972409505866,1.248235967587044
qwen-3.5-flash,2,00398c,poster,49,0.00821159410770311,0.40259590090570574,1.3119173847706729
qwen-3.5-flash,1,006450,mobile,30,0.006064290830869752,0.3490829408119178,1.6193407796010166
qwen-3.5-flash,2,006450,mobile,31,-0.05852201171200856,0.3190401820713652,1.7414241753421569
qwen-3.5-flash,3,003eb9,desktop,30,0.41692703848454926,0.39310220946733065,2.094762726263705
qwen-3.5-flash,3,006450,mobile,35,0.021357369690971753,0.33194834604750567,1.7722325212622445
qwen-3.5-flash,2,003eb9,desktop,50,0.1564393328928926,0.2905054142812389,1.7724510368708124
qwen-3.5-flash,1,003eb9,desktop,11,0.44059688282198106,0.42442233824699693,2.0239977908916913
qwen-3.5-flash,2,009d6b,desktop,54,0.39785966777874293,0.45243228556839543,2.5529193759103146
qwen-3.5-flash,1,009d6b,desktop,53,0.2977093177058242,0.3979180413667297,2.7813596189152183
qwen-3.5-flash,1,009085,web,46,0.1858311871534007,0.32331111133071644,1.5894365059445252
qwen-3.5-flash,3,009d6b,desktop,65,0.47363243219142587,0.504242080748725,2.364831309936133
qwen-3.5-flash,2,009085,web,48,0.11155760619070958,0.28520250072569125,1.767005471417136
qwen-3.5-flash,3,009085,web,50,0.14254363873581916,0.2967070211513283,1.685503373148066
qwen-3.5-flash,1,00b3a0,desktop,49,0.47897063291583486,0.433996844695201,1.3984106341346627
qwen-3.5-flash,3,00b3a0,desktop,39,0.3338020532198801,0.38467780239444593,1.9208424896427334
qwen-3.5-flash,2,00b3a0,desktop,59,0.16392515943401348,0.2621634499556847,2.648121027590657
qwen-3.5-flash,3,00b8f8,desktop,209,-0.05893421080251221,0.2922449746338265,1.5333638435870345
qwen-3.5-flash,1,00b8f8,desktop,165,-0.02563708350451545,0.28542486258267596,1.6260041403970886
qwen-3.5-flash,2,00b8f8,desktop,209,-0.05893421080251221,0.2922449746338265,1.5333638435870345
qwen-3.5-flash,2,005f83,poster,45,0.240363310630743,0.4069619370826548,1.8921844002379036
qwen-3.5-flash,1,005f83,poster,51,0.2668438340320306,0.4061733849863488,1.866267695668451
qwen-3.5-flash,3,005f83,poster,45,0.24026701453548455,0.41248734292888367,1.751237040406314
qwen-3.5-flash,2,00d37d,mobile,30,0.17148852269157155,0.30081908444521926,3.527432148695574
qwen-3.5-flash,2,00d34f,mobile,30,0.37930033729732104,0.4137200855662251,2.820829000218598
qwen-3.5-flash,1,00d34f,mobile,16,0.25274322285231565,0.25487462705143166,3.705906946235011
qwen-3.5-flash,1,00f742,poster,51,0.2583400935230343,0.4577227178023831,0.9343811513001368
qwen-3.5-flash,2,00f742,poster,42,0.3182576698625453,0.4464199993513128,0.8980166727351664
qwen-3.5-flash,3,00d37d,mobile,33,0.08193198110108967,0.30507626144102457,3.125182609073234
qwen-3.5-flash,1,00d37d,mobile,31,0.11341640468602657,0.32119878745633484,3.065657017645593
qwen-3.5-flash,3,00d34f,mobile,30,0.2924099531193375,0.32944645351508856,3.935209568925166
qwen-3.5-flash,3,00f742,poster,51,0.300393102995579,0.4367666403393249,0.9156526712825944
qwen-3.5-flash,1,00fcd9,mobile,49,0.04758870793504257,0.2902985908271084,1.7211001668516048
qwen-3.5-flash,1,012baa,mobile,47,0.10156959553499804,0.37011097004039334,1.3329389250682562
qwen-3.5-flash,2,00fcd9,mobile,49,0.053246498403743944,0.29100165736239186,1.7180833656813708
qwen-3.5-flash,3,00fcd9,mobile,49,0.04758870793504257,0.2902985908271084,1.7211001668516048
qwen-3.5-flash,3,012baa,mobile,41,0.08753090745545303,0.36813757862176927,1.3540936508978445
qwen-3.5-flash,2,012baa,mobile,42,0.10441057498090733,0.36778786480009645,1.3479293542991728
qwen-3.5-flash,2,013aca,poster,53,0.2088811365496655,0.3392864636936302,2.0022652450612473
qwen-3.5-flash,3,0136d8,desktop,41,0.04336752515171252,0.32443528148748324,2.858559246944707
qwen-3.5-flash,1,0136d8,desktop,43,0.16774930137053345,0.3393983661068783,1.7873893161746446
qwen-3.5-flash,1,013aca,poster,35,0.3006241241539465,0.3910908260206031,1.5352315670956722
qwen-3.5-flash,3,013aca,poster,50,0.1675803057517609,0.3387821272514562,1.8483079294387261
qwen-3.5-flash,2,0136d8,desktop,31,0.14379712288484042,0.3352961518053564,1.8103056147243086
qwen-3.5-flash,1,014b22,web,44,0.30008463817428405,0.42681387448352837,1.3258913401024124
qwen-3.5-flash,2,016f77,mobile,31,0.49918891664011744,0.5371053695475811,0.7939600831613803
qwen-3.5-flash,3,014b22,web,36,0.3005100220620547,0.41620887522484135,1.510720694832335
qwen-3.5-flash,2,014b22,web,37,0.2973842651718606,0.4097668640230966,1.489055472781952
qwen-3.5-flash,1,016f77,mobile,52,0.281910027251482,0.43494043111985337,1.3584414046179458
qwen-3.5-flash,3,016f77,mobile,52,0.36235342936109066,0.46106848136391976,1.1739786726020112
qwen-3.5-flash,1,018c0a,poster,30,0.6340740196690133,0.53581410821654,0.7263283760016931
qwen-3.5-flash,2,018c0a,poster,30,0.5800608066267566,0.5035433728161841,0.7805091929627366
qwen-3.5-flash,3,018c0a,poster,56,0.5409400190887113,0.4751185036617988,0.9359288303624962
qwen-3.5-flash,1,0197c7,poster,30,-0.05481968839639163,0.15304470921282462,8.09429255792275
qwen-3.5-flash,2,0197c7,poster,30,-0.06660456983126192,0.13766912660863861,8.175152471675755
qwen-3.5-flash,3,0197c7,poster,49,-0.08971404816114054,0.0995676948560826,8.448944421629172
qwen-3.5-flash,1,01ca85,mobile,12,0.010102063490342528,0.2662720449959341,2.9621128498666267
qwen-3.5-flash,2,01ca85,mobile,12,0.010102063490342528,0.2662720449959341,2.9621128498666267
qwen-3.5-flash,1,0186f0,poster,52,0.30392262879800663,0.31289403319670706,4.346852592871812
qwen-3.5-flash,3,01ca85,mobile,12,0.009906069530532736,0.26618747229600753,2.962023408236275
qwen-3.5-flash,1,01d4b9,poster,55,0.22955079021412517,0.5024416943672428,2.182657190229825
qwen-3.5-flash,2,01d4b9,poster,55,0.20382683272447166,0.4791291909277807,2.6175814426527997
qwen-3.5-flash,3,01d4b9,poster,50,-0.24595447042037993,0.4730027935948453,0.8960775409441012
qwen-3.5-flash,2,0186f0,poster,30,0.1693990975538518,0.3051521955639537,3.7214902949728135
qwen-3.5-flash,3,0186f0,poster,52,0.27805843338235925,0.3819468388989158,2.1485256853590213
qwen-3.5-flash,1,01e2cd,mobile,52,0.010785910273835287,0.2358524602184352,3.9706431757629863
qwen-3.5-flash,1,020ba5,mobile,30,0.1576009017624873,0.3019603050064223,4.1946438959387535
qwen-3.5-flash,2,01e2cd,mobile,35,0.0112806030095337,0.2176693026968194,4.115637452210507
qwen-3.5-flash,2,020ba5,mobile,21,0.14734757449415475,0.2913801860839109,4.580807621270863
qwen-3.5-flash,3,020ba5,mobile,30,0.17739104040034734,0.34028721115558425,3.195059240894555
qwen-3.5-flash,3,01e2cd,mobile,48,0.022366115393522942,0.2341256461000245,4.217906077163509
qwen-3.5-flash,1,02622b,web,30,0.03608324572972771,0.2189559723189567,3.094640074499745
qwen-3.5-flash,2,02622b,web,31,0.06890380801085534,0.23557627903455167,2.91186528508242
qwen-3.5-flash,3,02622b,web,30,0.14801662272622354,0.28877741286573066,2.2737034305766994
qwen-3.5-flash,1,026a98,web,13,0.20088254540974843,0.3237534692052785,3.102314719119167
qwen-3.5-flash,2,026a98,web,13,0.1683340712189751,0.29318654640599073,3.513960039011315
qwen-3.5-flash,3,026a98,web,13,0.18861816831469996,0.3189794491853367,3.1019730166047945
qwen-3.5-flash,1,026dd2,web,46,0.4182710678621071,0.42387644586216894,1.3218508414793355
qwen-3.5-flash,2,026dd2,web,34,0.2653860413465592,0.3412218186227054,1.7026573837598447
qwen-3.5-flash,1,027990,poster,38,-0.12371262623479333,0.21920684061807685,2.72148212172156
qwen-3.5-flash,3,026dd2,web,50,0.17740671351824192,0.30212624387715287,1.9133245804955439
qwen-3.5-flash,2,027990,poster,33,-0.09472835819524511,0.24580880844874442,2.543449135443535
qwen-3.5-flash,3,027990,poster,50,0.0693534117106409,0.3334334666078821,1.9282077376814397
qwen-3.5-flash,1,029a48,web,42,0.4951385370181378,0.47858217818014126,0.9514321117744649
qwen-3.5-flash,3,029a48,web,35,0.5668759979583039,0.5314632784162613,0.8145867215208662
qwen-3.5-flash,2,029a48,web,38,0.540996578336929,0.5223976352360515,0.8517323049219034
qwen-3.5-flash,1,02f37c,mobile,51,0.6416222893271728,0.561723980847205,0.6119183066412746
qwen-3.5-flash,3,02f37c,mobile,30,0.5332173908575569,0.5206565933581315,0.8777020931117249
qwen-3.5-flash,2,02f37c,mobile,30,0.4727180755591783,0.5014813549646847,0.8941443498656229
qwen-3.5-flash,1,030bb3,desktop,41,0.5281377625419816,0.4378924562426766,1.0432506716394818
qwen-3.5-flash,1,02a592,web,35,0.19660883081431313,0.2510063862622349,2.85121008128349
qwen-3.5-flash,3,030bb3,desktop,30,0.5501450212648662,0.4446204450237827,0.9850530568905834
qwen-3.5-flash,2,030bb3,desktop,43,0.5179750954077562,0.4149408102196914,1.1395110609274717
qwen-3.5-flash,2,02a592,web,37,0.18933615711143756,0.245821381351376,2.9520358129738016
qwen-3.5-flash,3,02a592,web,50,0.17194039189171711,0.2796362212142664,1.9847489733045547
qwen-3.5-flash,1,03474c,desktop,55,-0.1326222907792592,0.2297654274515773,2.7077621297074685
qwen-3.5-flash,2,03474c,desktop,55,0.03760678751788163,0.31396620968886435,2.283206300176953
qwen-3.5-flash,3,03474c,desktop,52,0.04031110206010584,0.3140267234717773,2.591759693426533
qwen-3.5-flash,1,035da4,mobile,52,0.25810278504383344,0.41232637418627793,1.2270084947649682
qwen-3.5-flash,2,035da4,mobile,55,-0.009129070011574886,0.3114641121130096,2.16416619590185
qwen-3.5-flash,3,035da4,mobile,34,0.3433043401892335,0.428614171011609,1.188934750433772
qwen-3.5-flash,1,037d19,desktop,47,0.49326894062610105,0.44801618527246423,2.8844537832548647
qwen-3.5-flash,1,03340d,mobile,52,0.14350586676632276,0.29236684626705056,3.331060678197441
qwen-3.5-flash,2,03340d,mobile,10,0.229829765790804,0.3176340111681218,3.1528887452760093
qwen-3.5-flash,2,037d19,desktop,56,0.40482477858374916,0.4028135058868297,2.8768815603659124
qwen-3.5-flash,3,037d19,desktop,80,0.4087620717277668,0.40569745527870565,2.650823107635084
qwen-3.5-flash,1,038d71,desktop,50,0.7721257409453308,0.6283648039138803,0.5054217780475654
qwen-3.5-flash,2,038d71,desktop,40,0.7249552589262529,0.5942829730105736,0.6914574118312984
qwen-3.5-flash,3,03340d,mobile,10,0.23012929178611696,0.3180156268122747,3.2110099023041316
qwen-3.5-flash,3,038d71,desktop,49,0.7425596478737237,0.6152456858791757,0.8345347221334842
qwen-3.5-flash,2,042af0,web,49,0.06939080042839721,0.17283720506817385,2.52677783687339
qwen-3.5-flash,1,042af0,web,63,0.00430884200966135,0.13663951498280202,2.8540131525316497
qwen-3.5-flash,3,042af0,web,60,-0.03397014449756481,0.13327719613148298,2.9164087112429016
qwen-3.5-flash,1,039978,mobile,19,-0.00952614656343089,0.17230165613119172,5.366447108566862
qwen-3.5-flash,2,039978,mobile,40,-0.04843464667155291,0.17375616284529907,4.808293776025721
qwen-3.5-flash,3,039978,mobile,30,-0.044778991313430924,0.1861627863807151,5.127520840194708
qwen-3.5-flash,1,045f81,desktop,53,0.10617554880410865,0.3625952035805378,1.8933246453902528
qwen-3.5-flash,2,045f81,desktop,36,0.11735611743687217,0.3914222848524746,1.5203387954138081
qwen-3.5-flash,3,045f81,desktop,31,0.07279598569840419,0.38235057628229147,1.4559112895527893
qwen-3.5-flash,2,045d43,poster,33,0.2361971688499852,0.36662031749260976,2.5294564471459617
qwen-3.5-flash,1,045d43,poster,36,0.27170651926536427,0.38924903947513895,2.1161491836030715
qwen-3.5-flash,3,045d43,poster,33,0.3167881129276582,0.411508147084758,2.0894430036261546
qwen-3.5-flash,1,04741e,mobile,38,0.16998384535327915,0.32432814121732717,2.526262662379399
qwen-3.5-flash,1,0529f2,desktop,35,0.3006914850821496,0.347599706288856,1.7770396054859892
qwen-3.5-flash,2,0529f2,desktop,29,0.45593230538308693,0.42909857044940874,1.670409691126275
qwen-3.5-flash,3,0529f2,desktop,31,0.27384762363446113,0.3176153261221968,2.2570867231827245
qwen-3.5-flash,2,04741e,mobile,39,0.20995732179224486,0.3403496738855136,2.361981113573386
