model,run,image_id,category,n_points,CC,SIM,KL,NSS,AUC,CC_partial
claude-opus-4.6,1,00398c,poster,42,0.174322571169601,0.4696496627007381,0.9212966965013988,0.3121266798202487,0.6200769933947754,-0.0210787937693315
claude-opus-4.6,2,00398c,poster,44,0.2300795598233671,0.4846652903688117,0.8576060129567398,0.3978292576354778,0.6404571958736626,0.0600866392159202
claude-opus-4.6,3,00398c,poster,40,0.2590156908060297,0.5010060092128069,0.8494925531166502,0.4808953953967014,0.6480763631860649,0.0930497038455739
claude-opus-4.6,2,006450,mobile,42,0.4878629884750011,0.4898618959891813,0.8335244351866357,0.8844784246482924,0.7465599917726563,0.1263710419124335
claude-opus-4.6,1,003eb9,desktop,40,0.2728163966566369,0.3403984994781946,1.3957254933193823,0.7001546240991662,0.7538139111289335,0.1613387379600958
claude-opus-4.6,1,006450,mobile,43,0.3931661474918273,0.4576290091826338,0.9615683129516008,0.700537826995805,0.7069536084615065,0.1445653089359026
claude-opus-4.6,2,003eb9,desktop,42,0.1607586418360284,0.2890378541234154,1.9678645113107789,0.403796730594226,0.6733951828969875,0.0388887614870074
claude-opus-4.6,3,006450,mobile,42,0.4513836250190165,0.498002459894773,0.8191088977000923,0.8930940028072009,0.7509931459898622,0.0910221685773498
claude-opus-4.6,3,003eb9,desktop,43,0.2659715412061458,0.3352648987407382,1.4524062844191674,0.6496265802777128,0.7390182727953578,0.1683119566547022
claude-opus-4.6,1,009d6b,desktop,48,0.3490851407942641,0.4307252987317543,1.4386041674332524,0.6068155447805595,0.6896712591971808,0.3733565290817319
claude-opus-4.6,2,009d6b,desktop,47,0.3321590691382702,0.4139927716854406,1.572527800103282,0.5811632826958779,0.6603087101264733,0.3542979220666004
claude-opus-4.6,3,009d6b,desktop,48,0.3675763226019664,0.437760307112166,1.3204729321516095,0.6510228705474119,0.691615692498716,0.3896945692836549
claude-opus-4.6,1,009085,web,47,0.1629988929721261,0.3161765958188541,1.8323600096029535,0.3539525075876934,0.6518731536891835,0.0466229498686542
claude-opus-4.6,3,009085,web,46,0.1353019311758675,0.3032422271474684,1.834874241577456,0.2817371574128373,0.65212822264989,0.0368219920962357
claude-opus-4.6,2,009085,web,45,0.1763727136266051,0.3196817974464622,1.7733665232985787,0.4012630130824919,0.6706828866343438,0.0515791576768041
claude-opus-4.6,1,00b3a0,desktop,46,0.1717331094036024,0.3341933124074779,2.139078367957745,0.5243452412402099,0.7263396671096098,0.1089098814111031
claude-opus-4.6,2,00b3a0,desktop,45,0.2869286553011516,0.3745988764656542,2.0157373404625094,0.7956857404537513,0.7586798842872173,0.2488517278038725
