model,run,image_id,category,n_points,CC,SIM,KL,NSS,AUC,CC_partial
qwen-3.5-plus,1,00398c,poster,40,0.0616788341237461,0.4474280785530405,1.063717391407604,0.2127059057324008,0.5611032288075352,-0.0558665484034385
qwen-3.5-plus,2,00398c,poster,48,0.1513661589687107,0.4577480696199289,1.0994534369667024,0.3305715041935115,0.6155611674405298,0.0553315391713172
qwen-3.5-plus,3,00398c,poster,40,0.1450067615252654,0.4660633884483339,1.0020724178820384,0.325855850066607,0.5982788914129075,0.1083097286185895
qwen-3.5-plus,1,006450,mobile,27,-0.0403290766784799,0.3150039349914579,2.408825873078004,-0.1140884138851158,0.4426986003627151,-0.0522008178065735
qwen-3.5-plus,1,003eb9,desktop,48,0.4656726514208461,0.4024986168586778,1.1251913402739506,1.2919149057023356,0.8126213179354205,0.3873561957460881
qwen-3.5-plus,2,006450,mobile,45,0.1246636324192505,0.4031898406140538,1.2517160114240244,0.1728549228843788,0.556262896855612,-0.0059041236227654
qwen-3.5-plus,3,003eb9,desktop,50,0.1913310433766315,0.3396848939779189,1.599034990897393,0.5277107526540141,0.6791445632572564,0.0339773212124164
qwen-3.5-plus,2,003eb9,desktop,38,0.5351899586865819,0.4309535054918129,1.026772466163042,1.573944572610787,0.8321055708613276,0.4487102783412525
qwen-3.5-plus,3,006450,mobile,44,-0.1426461061163306,0.3175371420022014,1.9456863221883849,-0.2948145986271593,0.4133974855180952,-0.1318243886365879
qwen-3.5-plus,2,009d6b,desktop,49,0.2450678171564186,0.3914192189089042,1.3549047233878202,0.4627628675514203,0.6321089717046422,0.2184369840690741
qwen-3.5-plus,1,009d6b,desktop,50,0.1400545260785541,0.3533356076562848,2.41391659405866,0.2795433678833308,0.5778063867041507,0.1213630870169838
qwen-3.5-plus,3,009d6b,desktop,46,0.1870960673890052,0.3779339092333947,1.3950621612865848,0.342965749715454,0.611025988897965,0.2160571466815996
qwen-3.5-plus,3,009085,web,48,0.1454688818942004,0.2979077807112505,1.6367330122432997,0.4106241541099484,0.7179970261016109,0.1794878803039299
qwen-3.5-plus,1,009085,web,52,0.1434080799612101,0.2970733020949476,1.6672453997874264,0.3964351322916866,0.7142190662416991,0.1750163882222478
qwen-3.5-plus,2,009085,web,47,0.1511302777898653,0.3101101564606386,1.5602031597337862,0.428837748213015,0.7411103371927246,0.1781799918604053
qwen-3.5-plus,1,00b3a0,desktop,47,0.1598364563612059,0.3085474739246825,2.0977653618825634,0.4021008685429106,0.6717812699355079,0.1372531542183855
qwen-3.5-plus,2,00b3a0,desktop,39,-0.0365654764026586,0.2166276861561797,3.4358878313868084,-0.1619660257290377,0.5114996424693442,-0.0051079131817078
qwen-3.5-plus,2,00b8f8,desktop,35,0.2670235473475859,0.3713878707032648,1.3686141974072092,0.5235531382022088,0.6910837513374737,0.2251650664854228
qwen-3.5-plus,3,00b3a0,desktop,40,0.3470659461711667,0.3839494727808872,1.709165829976241,0.8737297940991632,0.7036238677107525,0.2909634620184503
qwen-3.5-plus,3,00b8f8,desktop,40,0.15394953077019,0.3530168993858131,1.3671243677443443,0.25700298153384,0.6381271262439583,0.126998630607179
qwen-3.5-plus,2,005f83,poster,41,0.4112040320720791,0.4908118208307475,1.6908678754731865,0.8818728113553627,0.7569423578260026,0.412465505742169
qwen-3.5-plus,1,00b8f8,desktop,49,0.1590733413828589,0.3433673964086977,1.4364406088692812,0.3064282930403085,0.6426271400359748,0.0824285394995269
qwen-3.5-plus,1,005f83,poster,40,0.3463712059495052,0.4539041275823796,1.8518016705978757,0.7531943153916407,0.7454218377844779,0.3411152466332961
qwen-3.5-plus,3,005f83,poster,53,0.2507519436543469,0.3832448229788374,2.232478830525798,0.522807286007089,0.6980575895026404,0.231307676883711
