model,run,image_id,category,n_points,CC,SIM,KL,NSS,AUC,CC_partial
gemini-3.1-pro,1,00398c,poster,39,0.3769269284474699,0.5189320714312449,0.798060329179469,0.6203348485583863,0.6730491933406778,0.3242082496250119
gemini-3.1-pro,3,00398c,poster,50,0.04256511270302027,0.35893070102441205,2.85695651018412,0.1805557794954164,0.5768871722545825,-0.06904925418866112
gemini-3.1-pro,2,00398c,poster,50,0.04256511270302027,0.35893070102441205,2.85695651018412,0.18055577949541637,0.5768871722545825,-0.06904925418866109
gemini-3.1-pro,1,006450,mobile,22,0.003340796863702938,0.32286407006171813,1.8357414545781239,-0.08495646518627224,0.500922709248444,-0.06369536781229465
gemini-3.1-pro,2,006450,mobile,27,-0.11855257474969899,0.2767797050910976,1.9662086579075084,-0.2722211936754852,0.45824288581989636,-0.04102056635920394
gemini-3.1-pro,1,003eb9,desktop,16,0.6754839441961,0.529391622694122,1.5300720500891924,1.832932740999825,0.7603962476533787,0.6588181357641264
gemini-3.1-pro,2,003eb9,desktop,36,0.03877026883726324,0.22774557158993552,6.271602630032811,0.14677562666738586,0.45839648305190916,0.005615236445368861
gemini-3.1-pro,3,003eb9,desktop,50,0.07085399209778537,0.26800820572406325,5.999592240470839,0.29693077819395103,0.48059808890305694,-0.015406765051135104
gemini-3.1-pro,3,006450,mobile,35,0.3497960745762657,0.4027476228770385,1.2354669782961125,0.5631397783690997,0.6122002602688522,0.26255871960308785
gemini-3.1-pro,2,009d6b,desktop,51,0.0609020429765027,0.24215507652246582,5.42402856637588,0.09120280066329114,0.4660491612694043,0.17541845677797493
gemini-3.1-pro,1,009d6b,desktop,42,0.06028248796344605,0.2655874538294301,2.988326166521758,0.03734465972311851,0.5610147937835122,0.15146970752285643
gemini-3.1-pro,3,009d6b,desktop,42,0.132747200059861,0.28042609067461716,4.221062080772618,0.23062122619124814,0.5846718213019624,0.235538699155195
gemini-3.1-pro,2,009085,web,42,0.17043501966207858,0.31106510310752583,1.769612716830278,0.48438020930003783,0.731814313223492,0.2030852748038515
gemini-3.1-pro,1,009085,web,51,0.10866734327546147,0.28665934067006116,1.6847035916351918,0.3033085723514148,0.7112180581290755,0.16911309625328383
