model,run,image_id,category,n_points,CC,SIM,KL
ui-tars-1.5,1,00398c,poster,43,0.2066153870150392,0.4177525968675866,1.4866407474591747
ui-tars-1.5,2,00398c,poster,38,0.17335314016494086,0.25865855258499143,5.364669573311513
ui-tars-1.5,3,00398c,poster,13,0.17614774649561776,0.26609048901255306,5.500394416457278
ui-tars-1.5,3,003eb9,desktop,52,0.15485553039295424,0.20727648300652923,5.494251853058049
ui-tars-1.5,1,003eb9,desktop,9,0.061239840612145845,0.20675134712132925,4.123730523172347
ui-tars-1.5,2,003eb9,desktop,9,0.12459293625181309,0.20637869062754596,7.011800417262809
ui-tars-1.5,1,006450,mobile,10,-0.051446303115396066,0.0,11.068184188177547
ui-tars-1.5,3,006450,mobile,33,-0.051446303115396066,0.0,11.068184188177547
ui-tars-1.5,2,006450,mobile,9,-0.05144630311539607,0.0,11.068184188177547
ui-tars-1.5,1,009d6b,desktop,35,-0.052218235432921825,0.0,10.880057819828357
ui-tars-1.5,2,009085,web,37,-0.027433317360947472,0.0,10.894708034677963
ui-tars-1.5,2,009d6b,desktop,36,-0.05221823543292181,0.0,10.880057819828357
ui-tars-1.5,1,009085,web,32,-0.027433317360947472,0.0,10.894708034677963
ui-tars-1.5,3,009d6b,desktop,68,-0.05221823543292181,0.0,10.880057819828357
ui-tars-1.5,3,009085,web,33,-0.027433317360947475,0.0,10.894708034677963
ui-tars-1.5,3,005f83,poster,9,0.02751503380431048,0.06408421543993353,8.245450447782705
ui-tars-1.5,1,00b3a0,desktop,10,0.05851758140057389,0.193894453784676,3.7455818205915294
ui-tars-1.5,3,00b3a0,desktop,29,-0.0654902313862847,0.19048876348418795,4.146589119617879
ui-tars-1.5,2,00b8f8,desktop,47,0.007879394077540996,0.18064916266422784,4.9036131800272695
ui-tars-1.5,2,00b3a0,desktop,51,-0.05906735406319914,0.07792242968034689,9.38419828891613
ui-tars-1.5,2,005f83,poster,9,0.01928404493073742,0.05686045938171462,8.336019355826158
ui-tars-1.5,1,00b8f8,desktop,25,-0.0482965039928829,0.0679063848918793,9.180987993413906
ui-tars-1.5,1,005f83,poster,10,0.05372009665954784,0.1350973775064788,6.981101411925649
ui-tars-1.5,3,00b8f8,desktop,25,-0.042698712234604,0.07716272476210365,9.090147296316578
ui-tars-1.5,3,00d34f,mobile,3,-0.020204877145275205,0.0,10.103772182482315
