model,run,image_id,category,n_points,CC,SIM,KL,NSS,AUC,CC_partial
claude-sonnet-4.6,1,00398c,poster,36,0.2905997696337046,0.5946616261674889,0.634776373423204,0.3822608668120368,0.614680163910048,0.255957705317433
claude-sonnet-4.6,2,00398c,poster,35,0.3828562467346199,0.6221536582303093,0.5397965271365224,0.4880071986046877,0.6427831062417794,0.3552331183875187
claude-sonnet-4.6,3,00398c,poster,36,0.3516904378577887,0.6084015990082317,0.5828946950724307,0.4486456485128971,0.6248109205874129,0.3241551343863533
claude-sonnet-4.6,1,006450,mobile,30,0.1137799861701468,0.4925175453125925,1.2012876489453843,0.1120079984872804,0.5613269739929505,0.0080897658808053
claude-sonnet-4.6,1,003eb9,desktop,40,0.2657341505296402,0.3678629247781126,1.4726176394711203,0.5846749308685337,0.7233235541340239,0.2447154595678749
claude-sonnet-4.6,2,003eb9,desktop,40,0.3968391718162942,0.4302593271622271,1.211522298419598,0.8859274423976194,0.7504430474614947,0.4142383551065409
claude-sonnet-4.6,3,003eb9,desktop,40,0.1208222874634803,0.3432309302142563,1.4727691522150834,0.2878699904324064,0.6326563495577694,0.0733671087516983
claude-sonnet-4.6,2,006450,mobile,35,-0.0787404889073876,0.4827440160771342,1.1891184995324715,-0.1200634520277715,0.4902944534500178,-0.0319289637358711
claude-sonnet-4.6,3,006450,mobile,37,0.3203631929453752,0.5832694503692535,0.8050069760542553,0.3985739293246441,0.6203540149868648,0.1742679301832556
claude-sonnet-4.6,1,009085,web,40,0.0761828195141931,0.3546267686203015,2.617531208803098,0.200996459597418,0.5775808988634334,0.0979193912571149
claude-sonnet-4.6,1,009d6b,desktop,40,0.2041754552711084,0.414323370512092,1.5772131066598736,0.2759544393709394,0.621383014640838,0.3426607817329748
claude-sonnet-4.6,2,009085,web,40,0.2602790999328119,0.4058620841707362,2.0063742799317135,0.5533979761216148,0.6581674432160247,0.1935800989142511
claude-sonnet-4.6,3,009085,web,39,0.0303083397272706,0.3104378941930839,3.3838357657379725,0.1026972451590539,0.5329884244291635,0.0701896049179318
claude-sonnet-4.6,1,00b3a0,desktop,40,0.1506237390827945,0.3657753972629944,1.9094792338861497,0.3423162703964624,0.7233340018978087,0.1445544918636857
claude-sonnet-4.6,2,009d6b,desktop,45,0.2472934583165019,0.44100834531051,1.2670489632636277,0.3439616264685957,0.6198220227677185,0.3530684360030471
claude-sonnet-4.6,2,00b3a0,desktop,44,0.6459066847955541,0.5936623802809331,0.6067254233948592,1.2968662015090875,0.8244354422782498,0.6290230082739816
claude-sonnet-4.6,3,009d6b,desktop,45,0.2052677773307803,0.446378896375164,1.246688625882337,0.2882668352881707,0.6185782858842702,0.2994778410360544
claude-sonnet-4.6,2,005f83,poster,40,0.0664388063118382,0.3290238598170826,2.647996567089723,0.1137514308016736,0.6485425667330288,0.0886834778676174
claude-sonnet-4.6,3,005f83,poster,30,0.0661885923860073,0.2976414710389974,2.826221278833555,0.1210844316366368,0.6652017885675685,0.083983914224237
claude-sonnet-4.6,3,00b3a0,desktop,40,0.227839364052263,0.4184112930053364,1.6118543023337573,0.5241894572432289,0.72303364618254,0.1768908005753418
claude-sonnet-4.6,1,00b8f8,desktop,44,0.1757251914288113,0.4257503062011665,1.1591933348508003,0.2133187373911886,0.6205076608222019,0.207284603916609
claude-sonnet-4.6,1,005f83,poster,35,0.0067515579208593,0.2675852624893014,3.689486224272132,0.0322401369773014,0.5683266433237121,0.0243150832004974
claude-sonnet-4.6,3,00b8f8,desktop,40,0.1490770718120351,0.4105449200567617,1.2297079321469595,0.2226939513513992,0.633406603586208,0.1964396730753378
claude-sonnet-4.6,2,00b8f8,desktop,42,0.1197086326007295,0.3914635885540014,1.2255916093990418,0.1688131731021883,0.6316662181890851,0.2136221960885863
claude-sonnet-4.6,3,00d34f,mobile,30,0.2852164168383985,0.3400569980014845,3.1736884760435085,0.8182013905938181,0.6552293582693347,0.2163889860975638
claude-sonnet-4.6,1,00d34f,mobile,24,0.2666824278574796,0.3300209964455228,3.4034881955728187,0.8007951216535073,0.6642368243583178,0.1955118816301415
claude-sonnet-4.6,1,00f742,poster,35,0.4462639652345078,0.5665593037642626,0.5976171908261974,0.6313439451290966,0.6906514183444726,0.4542246935542602
claude-sonnet-4.6,2,00d34f,mobile,26,0.3044372745530417,0.3585904001763391,3.176854247285995,0.8833005958137323,0.6376218401655832,0.2384397138739474
claude-sonnet-4.6,2,00f742,poster,35,0.4068439154684491,0.555734306360414,0.6410718691850511,0.569496401174383,0.6706799570963845,0.4063904883754448
claude-sonnet-4.6,2,00d37d,mobile,31,-0.1193567072924303,0.1893874608432773,5.34949787881496,-0.1129130107739436,0.3961245322266351,-0.1542200637727973
claude-sonnet-4.6,1,00d37d,mobile,30,-0.0920190664962616,0.2165020486877839,4.9148208986897215,-0.1135852389365988,0.410819014820558,-0.1101745612880261
claude-sonnet-4.6,3,00d37d,mobile,30,-0.1052413718991281,0.2044195451505224,5.073245997910343,-0.0943362047924481,0.4196980334675172,-0.145502322547796
