model,run,image_id,category,n_points,CC,SIM,KL
ui-tars-1.5,1,00398c,poster,43,0.03224580906065718,0.3996833725382121,1.8118816086197251
ui-tars-1.5,2,00398c,poster,38,-0.018881460560535794,0.186024494832553,6.438511829112052
ui-tars-1.5,3,00398c,poster,13,-0.016319695048101567,0.1944724397740427,6.711199966602354
ui-tars-1.5,1,006450,mobile,10,-0.09046541967493542,0.00010805797074803825,10.439398046744765
ui-tars-1.5,2,006450,mobile,9,-0.09046541967493543,0.00010805797074803825,10.439398046744765
ui-tars-1.5,3,003eb9,desktop,52,0.06999157637261896,0.160905788684399,6.396950142462097
ui-tars-1.5,3,006450,mobile,33,-0.09046541967493543,0.00010805797074803825,10.439398046744765
ui-tars-1.5,2,003eb9,desktop,9,0.042052833871686374,0.1382411333125464,8.340394909041658
ui-tars-1.5,1,003eb9,desktop,9,0.06414543030187084,0.2391428288462466,3.699550854232128
ui-tars-1.5,3,009d6b,desktop,68,-0.0628900395687456,0.0001296044298461128,10.571103207444718
ui-tars-1.5,2,009d6b,desktop,36,-0.0628900395687456,0.0001296044298461128,10.571103207444718
ui-tars-1.5,1,009d6b,desktop,35,-0.06289003956874563,0.0001296044298461128,10.571103207444718
ui-tars-1.5,1,009085,web,32,-0.03784424108672263,0.0,10.401812830866069
ui-tars-1.5,2,009085,web,37,-0.037844241086722644,0.0,10.401812830866069
ui-tars-1.5,3,009085,web,33,-0.037844241086722644,0.0,10.401812830866069
ui-tars-1.5,1,00b8f8,desktop,25,-0.06334344775953524,0.06682439076496975,9.01446041456303
ui-tars-1.5,1,00b3a0,desktop,10,0.1386192332852056,0.25135800055268875,3.0445109288460603
ui-tars-1.5,2,00b3a0,desktop,51,0.03250455046897831,0.15255202260810538,7.393184906960928
ui-tars-1.5,2,00b8f8,desktop,47,-0.02983742051741653,0.1656360306518917,5.53255258038914
ui-tars-1.5,1,005f83,poster,10,0.025211922540571453,0.11930455363131826,6.874666614267279
ui-tars-1.5,3,00b8f8,desktop,25,-0.05711309852015639,0.07666038254186011,8.925043799626817
ui-tars-1.5,3,00b3a0,desktop,29,0.050886178405960894,0.29338493017070777,3.082320387695422
ui-tars-1.5,2,005f83,poster,9,-0.009267150160301066,0.04951452107391091,8.326221352424568
ui-tars-1.5,3,005f83,poster,9,-0.001256322583166083,0.05574981601628165,8.250447627749981
ui-tars-1.5,3,00d34f,mobile,3,-0.019284761962230293,0.0,10.145650048519617
ui-tars-1.5,2,00d37d,mobile,43,-0.03675592285801833,0.0,9.290810898195847
ui-tars-1.5,1,00f742,poster,13,0.21182842695175735,0.5366218659918357,0.8829093256165454
ui-tars-1.5,2,00d34f,mobile,3,-0.019284761962230286,0.0,10.145650048519617
ui-tars-1.5,1,00d34f,mobile,3,-0.019284761962230286,0.0,10.145650048519617
ui-tars-1.5,3,00d37d,mobile,10,-0.03675592285801833,0.0,9.290810898195847
ui-tars-1.5,1,00d37d,mobile,38,-0.03675592285801833,0.0,9.290810898195847
ui-tars-1.5,2,00f742,poster,35,0.009880859194147353,0.43222230649427973,1.697458444678603
ui-tars-1.5,3,00f742,poster,48,-0.05922767669644524,0.2671859639709846,7.159185400895761
ui-tars-1.5,1,00fcd9,mobile,9,-0.06002190636457746,0.0026729482627594315,10.792994229865469
ui-tars-1.5,2,012baa,mobile,8,-0.09827904745346411,0.011919201550582396,10.063261607707624
ui-tars-1.5,2,00fcd9,mobile,9,-0.06002190636457746,0.0026729482627594315,10.792994229865469
ui-tars-1.5,3,00fcd9,mobile,10,-0.060021906364577444,0.002672948262759432,10.792994229865469
ui-tars-1.5,1,012baa,mobile,51,-0.09827904745346411,0.011919201550582396,10.063261607707624
ui-tars-1.5,3,012baa,mobile,8,-0.09827904745346411,0.011919201550582396,10.063261607707624
ui-tars-1.5,1,013aca,poster,8,0.2195283842579073,0.2908970366926385,4.022496550838636
ui-tars-1.5,3,013aca,poster,40,0.20962738148061447,0.3984064800571251,2.2625577766315295
ui-tars-1.5,2,013aca,poster,35,0.20843578194217338,0.3987401954854084,2.262225476886475
ui-tars-1.5,1,0136d8,desktop,25,-0.10179781577904279,0.0230860317744314,9.990865059254304
ui-tars-1.5,3,0136d8,desktop,25,-0.10177811429943037,0.022831006064727155,10.004118943965489
ui-tars-1.5,2,0136d8,desktop,50,-0.1240561543482668,0.046377449535074895,9.764557154416298
ui-tars-1.5,2,014b22,web,31,-0.06694073365805332,0.0004027467913312055,10.56603049270105
ui-tars-1.5,1,014b22,web,27,-0.06694073365805332,0.00040274679133120553,10.56603049270105
ui-tars-1.5,1,016f77,mobile,27,-0.067556164996116,2.5310105827123354e-05,10.730319927037925
ui-tars-1.5,2,016f77,mobile,29,-0.067556164996116,2.5310105827123357e-05,10.730319927037925
ui-tars-1.5,3,016f77,mobile,29,-0.06755616499611598,2.5310105827123364e-05,10.730319927037925
ui-tars-1.5,3,014b22,web,65,-0.06694073365805332,0.00040274679133120553,10.56603049270105
ui-tars-1.5,2,018c0a,poster,60,0.02826250550063502,0.1897410016232907,6.239964839113688
ui-tars-1.5,1,018c0a,poster,60,-0.012894790803643877,0.19277580106879527,6.145872265042246
ui-tars-1.5,3,018c0a,poster,64,0.48517551434946726,0.5136853772313855,1.0050327085805506
ui-tars-1.5,1,0197c7,poster,27,0.03195962644826495,0.39326397378504996,1.5500828195055663
ui-tars-1.5,2,0197c7,poster,9,0.1056499540189323,0.38010320692396005,1.7943783375525113
ui-tars-1.5,3,0197c7,poster,17,-0.009424117394360613,0.3624909789174325,1.600974450364046
ui-tars-1.5,1,01ca85,mobile,10,-0.06882765248128031,0.0,10.779303624397784
ui-tars-1.5,1,0186f0,poster,13,0.03768218384963494,0.1804398435588841,5.830809767136866
ui-tars-1.5,3,01ca85,mobile,9,-0.09707238959433151,0.004552388398617769,10.601982253665224
ui-tars-1.5,2,01ca85,mobile,9,-0.09707238959433151,0.004552388398617769,10.601982253665224
ui-tars-1.5,2,0186f0,poster,13,-0.002350898115972398,0.16088252031462585,6.172547412702785
ui-tars-1.5,2,01d4b9,poster,12,0.10668806118413658,0.3052634441201753,4.684284772190329
ui-tars-1.5,1,01d4b9,poster,13,0.10544407731193167,0.3055594235088719,4.682417868319895
ui-tars-1.5,3,01d4b9,poster,12,0.10668806118413658,0.3052634441201753,4.684284772190329
ui-tars-1.5,3,0186f0,poster,13,-0.0026731950676752714,0.16248801282424258,6.078760172291563
ui-tars-1.5,1,01e2cd,mobile,7,-0.03270433429041463,0.0,9.412696189916698
ui-tars-1.5,2,01e2cd,mobile,12,-0.03270433429041463,0.0,9.412696189916698
ui-tars-1.5,3,01e2cd,mobile,8,-0.03270433429041464,0.0,9.412696189916698
ui-tars-1.5,2,020ba5,mobile,74,-0.03776109449388498,0.0,9.258446407369247
ui-tars-1.5,3,020ba5,mobile,73,-0.03776109449388498,0.0,9.258446407369247
ui-tars-1.5,1,020ba5,mobile,11,-0.037761094493884984,0.0,9.258446407369247
ui-tars-1.5,1,02622b,web,15,-0.11460618415043189,0.03173639765723871,9.527895493770014
ui-tars-1.5,1,026a98,web,73,-0.04363032267206535,0.027332416236713487,9.435462957032293
ui-tars-1.5,2,026a98,web,73,-0.04363032267206535,0.027332416236713487,9.435462957032293
ui-tars-1.5,3,026a98,web,73,-0.04363032267206535,0.027332416236713487,9.435462957032293
ui-tars-1.5,3,02622b,web,39,-0.17492638652303721,0.10614079299230827,7.911000758100125
ui-tars-1.5,2,02622b,web,12,-0.12078522970546773,0.035824452839824404,9.474143834332489
ui-tars-1.5,1,026dd2,web,13,-0.11432169364711954,0.008735411565562188,10.13217620480426
ui-tars-1.5,3,026dd2,web,9,-0.11384307180316526,0.009753586891535786,10.134972364602937
ui-tars-1.5,2,026dd2,web,13,-0.12241974171926495,0.011935303172135515,10.0402489005176
ui-tars-1.5,1,027990,poster,11,0.15431578541486973,0.3714854390441382,2.8868715526816873
ui-tars-1.5,2,027990,poster,38,0.16010615200242306,0.33650539006564484,4.242705566983217
ui-tars-1.5,3,027990,poster,38,0.16010615200242306,0.33650539006564484,4.242705566983217
ui-tars-1.5,1,029a48,web,34,0.5622843148933404,0.5737126845612408,1.4010136612243786
ui-tars-1.5,1,02f37c,mobile,6,-0.0668379894533011,0.006632327602292579,10.444326171534787
ui-tars-1.5,2,029a48,web,42,-0.05151688363346234,0.0005295369351615209,10.441182574781106
ui-tars-1.5,3,029a48,web,49,-0.051516883633462365,0.0005295369351615209,10.441182574781106
ui-tars-1.5,3,02f37c,mobile,5,-0.06683798945330109,0.006632327602292579,10.444326171534787
ui-tars-1.5,2,02f37c,mobile,6,0.16372022826229998,0.3348421387075746,3.278891276442744
ui-tars-1.5,1,030bb3,desktop,26,0.32051505361199595,0.21289280344488687,8.00829754074501
ui-tars-1.5,3,030bb3,desktop,25,0.3204745564428184,0.211727554830973,8.008949086400245
ui-tars-1.5,2,030bb3,desktop,26,0.32045974565220137,0.21303947158348868,8.002630775129417
ui-tars-1.5,1,02a592,web,43,-0.027421025398024643,0.0,9.673311969301722
ui-tars-1.5,2,02a592,web,33,-0.027421025398024643,0.0,9.673311969301722
ui-tars-1.5,3,02a592,web,40,-0.027421025398024643,0.0,9.673311969301722
ui-tars-1.5,1,03474c,desktop,47,0.4648871301540669,0.5484688902278232,1.6401096882726547
ui-tars-1.5,2,03474c,desktop,9,0.14303485077181372,0.20226477272595106,6.915446279010099
ui-tars-1.5,3,03474c,desktop,45,0.2784877093379366,0.3272060382018096,4.0168797334704
ui-tars-1.5,1,03340d,mobile,9,-0.02778653950499302,0.0,9.609885353949712
ui-tars-1.5,1,035da4,mobile,10,-0.05527764231688119,0.0,11.019743043760359
ui-tars-1.5,2,035da4,mobile,10,-0.05527764231688119,0.0,11.019743043760359
ui-tars-1.5,1,037d19,desktop,49,0.1825006769179822,0.116776683200623,7.975093156212568
ui-tars-1.5,2,03340d,mobile,30,-0.02778653950499302,0.0,9.609885353949712
ui-tars-1.5,3,035da4,mobile,10,-0.05527764231688119,0.0,11.019743043760359
ui-tars-1.5,2,037d19,desktop,50,0.18381040415017902,0.11912708462703318,7.8773930080828265
ui-tars-1.5,3,037d19,desktop,49,0.22921265263808435,0.253035934051394,5.463286209871863
ui-tars-1.5,3,03340d,mobile,14,-0.02778653950499302,0.0,9.609885353949712
ui-tars-1.5,1,038d71,desktop,50,0.09854747681989781,0.05150231611274313,10.642767396405134
ui-tars-1.5,2,038d71,desktop,45,-0.06351721031395609,4.356626390281058e-06,11.332138494846484
ui-tars-1.5,3,038d71,desktop,40,-0.06510240175157747,5.4301698818024684e-06,11.332069054417408
ui-tars-1.5,1,042af0,web,41,-0.036947352106601584,0.0,10.402373133125554
ui-tars-1.5,3,042af0,web,36,-0.036947352106601584,0.0,10.402373133125554
ui-tars-1.5,2,042af0,web,36,-0.036947352106601584,0.0,10.402373133125554
ui-tars-1.5,1,039978,mobile,18,-0.11654661173611715,0.09007891001464344,7.477943747321872
ui-tars-1.5,2,039978,mobile,9,0.007084032908782812,0.12082931541315851,7.234476163328621
ui-tars-1.5,3,039978,mobile,60,-0.06422471337624283,3.655396205609468e-08,9.029185319009741
ui-tars-1.5,1,045f81,desktop,37,-0.05525236678212697,0.007237355901596373,10.116567079553562
ui-tars-1.5,2,045f81,desktop,42,-0.055252366782126985,0.007237355901596373,10.116567079553562
ui-tars-1.5,3,045f81,desktop,27,-0.05525236678212697,0.007237355901596373,10.116567079553562
ui-tars-1.5,2,045d43,poster,9,0.0203559449691683,0.13016260267867547,6.711400663246093
ui-tars-1.5,3,045d43,poster,9,0.008415950956489693,0.1153423714956665,7.07796308941928
ui-tars-1.5,1,045d43,poster,9,0.003273105366274764,0.11361833986264372,7.181253243523344
ui-tars-1.5,1,0529f2,desktop,17,0.5774114800777617,0.49832370168792006,1.906794763813771
ui-tars-1.5,2,0529f2,desktop,15,0.45863702988298105,0.4764131071137227,1.592716011224431
ui-tars-1.5,2,04741e,mobile,74,-0.062152021933436656,0.0005109674975328155,8.804891585109004
ui-tars-1.5,3,0529f2,desktop,14,0.5252549609048452,0.5161182202185075,1.3549820316235228
ui-tars-1.5,1,04741e,mobile,35,-0.062152021933436656,0.0005109674975328155,8.804891585109004
ui-tars-1.5,3,04741e,mobile,13,-0.062152021933436656,0.0005109674975328155,8.804891585109004
ui-tars-1.5,1,056cfb,desktop,27,-0.040757951462292066,0.01273568521275397,10.766408938200287
