model,run,image_id,category,n_points,CC,SIM,KL,NSS,AUC,CC_partial
qwen-3.5-plus,1,00398c,poster,40,0.1790081733988622,0.5656052342735158,0.6826425559719643,0.2916185500527463,0.58680400021909,0.1171021817966782
qwen-3.5-plus,2,00398c,poster,48,0.2516310841656592,0.5586963170074728,0.7127680057110717,0.3842457766160776,0.6299514033436493,0.2028094410874556
qwen-3.5-plus,3,00398c,poster,40,0.3692136651018129,0.6047087635578567,0.5654655114478584,0.4965181273463092,0.6406196865754505,0.3419007032968689
qwen-3.5-plus,1,006450,mobile,27,0.1065729637205815,0.5151143014132027,1.2957624542704322,0.0925105992648954,0.5241462142433747,0.1192799042274796
qwen-3.5-plus,1,003eb9,desktop,48,0.5793679431250074,0.489944055565876,0.8152189955552248,1.3129235735382336,0.8112114501502952,0.5364543840491649
qwen-3.5-plus,3,003eb9,desktop,50,0.3287357583721375,0.4308089905615671,1.088939218051974,0.7751793864989421,0.7342712036342885,0.2449633643994321
qwen-3.5-plus,2,003eb9,desktop,38,0.6409078926987042,0.5255772896367991,0.7673326031805053,1.5373606371147372,0.8244752889842901,0.6026770790876426
qwen-3.5-plus,2,006450,mobile,45,0.2600927234999987,0.5981508202982254,0.6022020277472309,0.2562966300890689,0.5880036671089127,0.1322088306746781
qwen-3.5-plus,3,006450,mobile,44,0.0752672768009922,0.5467263545558649,0.8988813788545577,0.0149131286116301,0.5062532626582901,0.0249312375302324
qwen-3.5-plus,1,009d6b,desktop,50,0.3138017426297209,0.49757688902759,1.6330643531949485,0.5080513822594459,0.6370494568516826,0.29821354468978
qwen-3.5-plus,3,009085,web,48,0.140767059743943,0.3817579739621709,1.461512615086011,0.301336389049885,0.6848915591404334,0.1677892572744649
qwen-3.5-plus,1,009085,web,52,0.142270412996703,0.3828574292278097,1.488893468290572,0.2758452486327487,0.6758283689859581,0.1765603874171849
qwen-3.5-plus,1,005f83,poster,40,0.4443864926859768,0.5086619130790933,1.5737729946861363,0.7796229682378791,0.7578722359308278,0.4352133035116087
qwen-3.5-plus,3,009d6b,desktop,46,0.3452365955687057,0.5027818444875045,0.975091054103324,0.5072942685909259,0.6363913534431498,0.3969088268582331
qwen-3.5-plus,2,009085,web,47,0.1555591393479643,0.4055426524943057,1.3734572443666162,0.3353719561882902,0.7082127641748464,0.1928468733797192
qwen-3.5-plus,2,009d6b,desktop,49,0.3261748666760051,0.4762199038201281,0.9959213083594646,0.5460501400927673,0.6569864469064745,0.2583295761345832
qwen-3.5-plus,1,00b3a0,desktop,47,0.3063537250374313,0.4179226249558,1.4406235363482092,0.5474354096722568,0.70668245731257,0.2793638318705884
qwen-3.5-plus,2,00b3a0,desktop,39,0.0536103597616085,0.2949285131052989,2.619766004236794,0.0091403610173742,0.5612425983931573,0.0833704262946781
qwen-3.5-plus,1,00b8f8,desktop,49,0.1993507592345953,0.4315218880963796,1.0906542691417935,0.316176982973216,0.6445710585920491,0.1508439203292466
qwen-3.5-plus,3,00b3a0,desktop,40,0.3473967965014416,0.466207647326383,1.328740792396411,0.7727112417136137,0.7186213589170479,0.2896037485520621
qwen-3.5-plus,2,005f83,poster,41,0.4883171732745154,0.5493329838884284,1.466095784495042,0.8627157311148818,0.7541950620314937,0.4840759767816747
qwen-3.5-plus,2,00b8f8,desktop,35,0.4015092221911985,0.5107075942503874,0.8558422733695787,0.6925625875303426,0.726702867746947,0.3911101498009777
qwen-3.5-plus,3,005f83,poster,53,0.2572441966891476,0.4086539561129102,2.3160712671636143,0.4138852152950794,0.6771289090173707,0.2257687463389748
qwen-3.5-plus,3,00b8f8,desktop,40,0.2336541718666422,0.4602386548482748,0.9971009956525196,0.3657514447807184,0.6618019965042893,0.2163183427593964
qwen-3.5-plus,1,00d34f,mobile,53,0.66364222788512,0.6132480842613186,1.1159822532650931,1.656917043657238,0.7797873258967843,0.6423565151251245
qwen-3.5-plus,3,00d37d,mobile,46,0.1145528075626961,0.3616165017988865,2.4691776530546283,0.3140495235184335,0.5812772110474965,0.0636989102114109
qwen-3.5-plus,3,00d34f,mobile,30,0.1830241484117835,0.2653970521770863,2.733582160127828,0.5301994026997617,0.7044123006891722,0.0719047131901221
qwen-3.5-plus,2,00d34f,mobile,43,0.1502588490290552,0.295397547968937,2.1172705288923304,0.4231385742076332,0.6738706102341537,0.0308796821116652
qwen-3.5-plus,1,00f742,poster,48,0.5081384553980393,0.5914280095909277,0.563937047184971,0.6752287224154002,0.6968276967651095,0.5095780770979066
qwen-3.5-plus,2,00f742,poster,40,0.530205322656071,0.6263346941716886,0.5162893786644976,0.761782074923138,0.7227775345918412,0.5494171133009279
qwen-3.5-plus,1,00d37d,mobile,36,0.0502271762343814,0.3004658279897287,3.7049213159326415,0.1800252698557186,0.5229163785952747,0.1081483937214772
qwen-3.5-plus,3,00f742,poster,50,0.4555570149839674,0.5754252099195841,0.599259394639561,0.662076510968192,0.6974660841577157,0.4593111495416062
qwen-3.5-plus,2,00d37d,mobile,46,0.125247229588656,0.3382983232898057,3.0785966405611767,0.2603668912747265,0.574135367929612,0.1565927873381668
qwen-3.5-plus,2,00fcd9,mobile,49,0.4593313976349567,0.5258324590742726,0.7848460604109799,0.8246745538194393,0.7149602002656823,0.416342475744094
qwen-3.5-plus,1,00fcd9,mobile,43,0.4103647711161834,0.5085451495812928,0.7755333187159207,0.7163337494433509,0.7088829358127634,0.2898472217565527
qwen-3.5-plus,2,012baa,mobile,40,0.4876175846418387,0.7002809181297242,0.3921508430619056,0.6085056344529748,0.6735305377381668,0.545094218677308
qwen-3.5-plus,1,012baa,mobile,40,0.5012915058691413,0.7085401356274939,0.3629769996733093,0.6037780340037309,0.6742681372700464,0.5223434333308116
qwen-3.5-plus,3,012baa,mobile,38,0.5714428976370594,0.724822361417634,0.2888265982843581,0.57896455986046,0.6627124867830982,0.4758330193262913
qwen-3.5-plus,3,00fcd9,mobile,45,0.528427409796806,0.5569932746154902,0.6897686894778713,0.9441156585144952,0.7494874863000979,0.4530692695155
qwen-3.5-plus,1,013aca,poster,47,0.4713016961215218,0.5233420681326431,0.8084564618131286,0.9147028776336358,0.7549756454191676,0.4823422320119604
qwen-3.5-plus,3,013aca,poster,49,0.3638206625079233,0.4769029391707768,1.235174622233512,0.6817160617810116,0.6970941328221207,0.3688212177294167
