model,run,image_id,category,n_points,CC,SIM,KL
gemini-3.1-flash-lite,1,075286,desktop,50,0.2232866908113084,0.2690933604078129,1.875638928002303
gemini-3.1-flash-lite,2,075286,desktop,50,0.204143232880798,0.2761831535491009,1.8136591249348075
gemini-3.1-flash-lite,3,075286,desktop,45,0.2219417498440983,0.2781812022908797,1.9630358341086749
gemini-3.1-flash-lite,4,075286,desktop,50,0.2267057108995001,0.2744760290848242,1.8093426072172143
gemini-3.1-flash-lite,5,075286,desktop,40,0.2920227197545215,0.286382233610323,2.700417204915467
gemini-3.1-flash-lite,6,075286,desktop,50,0.3191027867862399,0.3084608234014048,2.47365753209883
gemini-3.1-flash-lite,7,075286,desktop,50,0.3173778101628681,0.2973875942951717,1.6903980122247213
gemini-3.1-flash-lite,8,075286,desktop,50,0.2167868239844196,0.2658587808492567,1.8669578812164755
gemini-3.1-flash-lite,9,075286,desktop,40,0.243313515454918,0.2847532682216165,1.8250698986572176
gemini-3.1-flash-lite,10,075286,desktop,50,0.3134489172720615,0.3120194926071067,1.511355659180766
gemini-3.1-flash-lite,1,0b81bd,poster,40,0.082817086443911,0.2677882218659623,3.327386925505025
gemini-3.1-flash-lite,2,0b81bd,poster,50,0.2260265153736906,0.3342744667728956,2.993968101053047
gemini-3.1-flash-lite,3,0b81bd,poster,40,0.1249199188045607,0.2717658480343834,3.225248718233644
gemini-3.1-flash-lite,4,0b81bd,poster,40,0.1596309588722544,0.3127717080579273,3.216186962585037
gemini-3.1-flash-lite,5,0b81bd,poster,50,0.1561301281427545,0.3163997709960864,2.9964412105678138
gemini-3.1-flash-lite,6,0b81bd,poster,40,0.0596159757201603,0.2176840827364905,4.296168319049229
gemini-3.1-flash-lite,7,0b81bd,poster,40,0.1414048143558759,0.2934002176299651,3.29414867436582
gemini-3.1-flash-lite,8,0b81bd,poster,40,0.1001790223840149,0.2454029496176687,4.015212408137557
gemini-3.1-flash-lite,9,0b81bd,poster,40,0.1722007292448687,0.316707457958168,3.0678088546230593
gemini-3.1-flash-lite,10,0b81bd,poster,40,0.1722007292448687,0.316707457958168,3.0678088546230593
gemini-3.1-flash-lite,1,0f8ece,web,50,-0.0297714329526687,0.0,10.640881974666351
gemini-3.1-flash-lite,2,0f8ece,web,50,-0.0483300801835878,0.0,10.640844863085922
gemini-3.1-flash-lite,3,0f8ece,web,50,-0.0164610514027967,0.0,10.640956534681816
gemini-3.1-flash-lite,4,0f8ece,web,50,-0.0313669983222884,0.0,10.640868223371362
gemini-3.1-flash-lite,5,0f8ece,web,50,-0.033954099104433,0.0,10.640879238268935
gemini-3.1-flash-lite,6,0f8ece,web,50,-0.0383150553241105,0.0,10.640862845681864
gemini-3.1-flash-lite,7,0f8ece,web,50,-0.0227668551389057,0.0,10.640865953207124
gemini-3.1-flash-lite,8,0f8ece,web,50,-0.0203756018561915,0.0,10.640871657899424
gemini-3.1-flash-lite,9,0f8ece,web,50,-0.0342354666266365,0.0,10.640879103825087
gemini-3.1-flash-lite,10,0f8ece,web,50,-0.033954099104433,0.0,10.640879238268935
gemini-3.1-flash-lite,1,1b307f,mobile,50,0.1111044778957275,0.2786572799670821,3.256156434603884
gemini-3.1-flash-lite,2,1b307f,mobile,41,0.0792970443934835,0.2440793860686596,3.745120478460348
gemini-3.1-flash-lite,3,1b307f,mobile,30,0.1907903533703553,0.3417326973388488,3.477609119187872
gemini-3.1-flash-lite,4,1b307f,mobile,50,0.1355933906785272,0.2683954729785519,4.36939447293313
gemini-3.1-flash-lite,5,1b307f,mobile,40,0.1834637619108088,0.3205139931437442,3.2477306115513884
gemini-3.1-flash-lite,6,1b307f,mobile,50,0.2151322676385357,0.3756188381454709,3.1229547937521343
gemini-3.1-flash-lite,7,1b307f,mobile,40,0.1492263068982423,0.2874819071215368,3.4711609785866724
gemini-3.1-flash-lite,8,1b307f,mobile,50,0.1557700525001894,0.3018220506026834,4.243016390913719
gemini-3.1-flash-lite,9,1b307f,mobile,40,0.2014043014796492,0.3259628201765304,2.668020922277367
gemini-3.1-flash-lite,10,1b307f,mobile,40,0.1138158938404299,0.2702609465485037,4.345285594213276
