model,run,image_id,category,n_points,CC,SIM,KL
qwen-3.5-plus,1,075286,desktop,40,0.3931337272408864,0.3613985316086269,3.120532763654007
qwen-3.5-plus,2,075286,desktop,42,0.1760980908949211,0.2438486663238098,3.0793556457652267
qwen-3.5-plus,3,075286,desktop,35,0.2629146086412048,0.2936621007334679,3.10378645673334
qwen-3.5-plus,4,075286,desktop,47,0.3727087513609892,0.3602475394999453,1.6630981711902857
qwen-3.5-plus,5,075286,desktop,54,0.3789735311462466,0.3478393914901277,2.040838620538403
qwen-3.5-plus,6,075286,desktop,50,0.3685817713949983,0.3461612680594466,1.5864657665782995
qwen-3.5-plus,7,075286,desktop,42,0.2337017779776827,0.2734680408947433,2.0671481106638105
qwen-3.5-plus,8,075286,desktop,43,0.3720943542423957,0.3419195249353106,2.898774353336104
qwen-3.5-plus,9,075286,desktop,40,0.2414674191496306,0.2849528510944831,1.975071712354116
qwen-3.5-plus,10,075286,desktop,50,0.260551720961206,0.2821322924044853,2.3894564666146625
qwen-3.5-plus,1,0b81bd,poster,45,0.1280395910199813,0.2780984797373878,3.3125040858950463
qwen-3.5-plus,2,0b81bd,poster,44,0.1245777287320613,0.2702641177694064,3.462076026239484
qwen-3.5-plus,3,0b81bd,poster,44,0.1188608862373497,0.2395644976223576,3.5821134658089737
qwen-3.5-plus,4,0b81bd,poster,40,0.1721587387606951,0.2722323227168374,3.226814838294943
qwen-3.5-plus,5,0b81bd,poster,40,0.1037689420251488,0.2403639186112148,3.611252768037256
qwen-3.5-plus,6,0b81bd,poster,50,0.1877402539256087,0.2982270418452949,3.233019496077862
qwen-3.5-plus,7,0b81bd,poster,40,0.2848763003515135,0.3188778570618453,3.0908782273363022
qwen-3.5-plus,8,0b81bd,poster,40,0.1829370142317514,0.3103445718395979,3.179739325682042
qwen-3.5-plus,9,0b81bd,poster,48,0.1048143662970714,0.2542979952891683,3.52982402461511
qwen-3.5-plus,10,0b81bd,poster,45,0.2221830678917473,0.3076688934168912,2.96833087017989
qwen-3.5-plus,1,0f8ece,web,50,0.2396312955648701,0.2610463854642334,2.2582956499664553
qwen-3.5-plus,2,0f8ece,web,45,0.1513915106636956,0.222798238990706,2.662708839954298
