model,run,image_id,category,n_points,CC,SIM,KL
claude-opus-4.6,1,3ec21e,desktop,42,0.5975550212081363,0.5237034246820041,0.735506486425824
claude-opus-4.6,1,b5dab9,desktop,45,0.3382826188282807,0.4135039755259923,1.1282634879766418
claude-opus-4.6,1,1fdbf2,desktop,44,0.372392231651917,0.4544010882124298,1.146193855030858
claude-opus-4.6,1,5a6a69,desktop,45,0.4839257149999442,0.4477977434516561,0.9669065507180274
claude-opus-4.6,1,2bb7d4,desktop,45,0.34350240582695646,0.42308890968385904,1.3324282192045933
claude-opus-4.6,1,f9e25e,desktop,45,0.20917952099566978,0.4243921755021866,1.2796459783547474
claude-opus-4.6,1,2fe128,desktop,48,0.24916952201106432,0.34505012958537407,2.206104677128435
claude-opus-4.6,1,67225a,desktop,45,0.6019039405860354,0.5700772469983584,0.6228831803353282
claude-opus-4.6,1,075286,desktop,45,0.38598421748621714,0.40290922698638887,1.6198725654315427
claude-opus-4.6,1,7cc04a,desktop,43,0.4494409888441918,0.46167753778451254,1.0420347528975458
claude-opus-4.6,1,1dd09f,mobile,42,0.0196419471202378,0.19156721990544764,3.5688673444590275
claude-opus-4.6,1,4ae90b,mobile,42,0.061736590823441004,0.29605807534746237,3.2512055820833323
claude-opus-4.6,1,3d29ac,mobile,42,0.15413549025286613,0.4004689031091808,2.104339400426322
claude-opus-4.6,1,3664a3,mobile,42,0.6193953958374039,0.5946533541223447,0.8090655956452855
claude-opus-4.6,1,a77bd5,mobile,42,0.1930631824136271,0.36484323686185,2.5970820595620747
claude-opus-4.6,1,ebe076,mobile,43,0.6027708084578949,0.5232270309108377,0.8267761162172853
claude-opus-4.6,1,1b307f,mobile,40,0.17726071920176106,0.30060544949300466,2.27161435466429
claude-opus-4.6,1,58b56c,mobile,45,0.31469308609071395,0.34866906428911093,2.6721056603673814
claude-opus-4.6,1,f30633,mobile,45,-0.019205552492770353,0.20487222184836962,4.004181246061184
claude-opus-4.6,1,587857,mobile,40,0.27390462159265283,0.3387304406089009,2.0137762580392087
claude-opus-4.6,1,c9b04c,poster,45,0.3546487253786611,0.33769698654389896,1.296848550573453
claude-opus-4.6,1,aabc06,poster,49,0.33438029269225655,0.39812436495049586,1.7542047434785175
claude-opus-4.6,1,fac314,poster,45,0.2145290644287163,0.27943008726917995,2.0230749089292153
claude-opus-4.6,1,c08f50,poster,48,0.251723732787293,0.4705394514459413,0.8682513814201759
claude-opus-4.6,1,98474c,poster,45,0.654280814073822,0.5458927339314527,0.658295455633263
claude-opus-4.6,1,dd0d82,poster,43,0.3121004759250554,0.3485675594551232,1.4169809571058418
claude-opus-4.6,1,0b81bd,poster,43,0.3237542278968335,0.3979984301695086,1.5054059884291286
claude-opus-4.6,1,bb34f1,poster,43,0.7198619855481483,0.593722808423673,1.3399032298288038
claude-opus-4.6,1,4ea758,poster,45,0.5004753371459099,0.43610948195100285,0.9705673085874464
claude-opus-4.6,1,6a889e,poster,42,0.29738035176211663,0.4056798904829614,1.1652248893385604
claude-opus-4.6,1,52a3d2,web,45,0.021855912280531457,0.2243210593865342,4.0682753469364465
claude-opus-4.6,1,61707e,web,46,0.230944944025802,0.3355345901987536,1.7569873951113422
claude-opus-4.6,1,d48310,web,40,0.6970788367292475,0.47387974590452214,1.0088804311327182
claude-opus-4.6,1,c3ce89,web,41,0.5230525344920907,0.5144658208542394,0.8089510965701887
claude-opus-4.6,1,60593d,web,45,0.5441528784985494,0.5216332922381379,0.7367048724511145
