model,run,image_id,category,n_points,CC,SIM,KL,NSS,AUC,CC_partial
qwen-3.5-flash,1,00398c,poster,34,0.2030027135505882,0.2981428135847616,1.534387324634249,0.5938424031258268,0.7426972439417036,0.1562593076246189
qwen-3.5-flash,2,00398c,poster,49,0.2648066485482668,0.3119909716895928,1.478054602039692,0.7450858750058007,0.7545443767535218,0.2437128567127108
qwen-3.5-flash,3,00398c,poster,30,0.2497329029328197,0.3035170660545923,1.5327273545097055,0.7282372573960707,0.7282569133558254,0.2138558913329999
qwen-3.5-flash,2,003eb9,desktop,50,0.0605928450217761,0.1826675195505788,2.605140867016707,0.266675580515255,0.719555369695564,-0.0690808968471236
qwen-3.5-flash,1,006450,mobile,30,-0.0439550268732353,0.2451964830671,2.265581320702302,0.0479704340746002,0.5311477866459391,-0.1472874239361866
qwen-3.5-flash,1,003eb9,desktop,11,0.2903428250417532,0.2398432876283189,3.324809097474324,0.8367650569035988,0.6158140709784976,0.1824705962037874
qwen-3.5-flash,3,003eb9,desktop,30,0.3017661921922384,0.2332445289739578,3.2992710861063452,0.8311103170662306,0.6162191433931994,0.2055095074904515
qwen-3.5-flash,2,006450,mobile,31,-0.0464447582063261,0.2482418193505331,2.236710467740064,0.087627958968612,0.5318470086581671,-0.1274216793461917
qwen-3.5-flash,3,006450,mobile,35,-0.0206138270075708,0.2295475264075236,2.478859717304022,0.05984520348414,0.5640707938963403,0.0046871866191299
qwen-3.5-flash,1,009085,web,46,0.1564021342632915,0.2355486418129075,1.9188672613774844,0.4832671264224369,0.7471731898431406,0.1292637178736823
qwen-3.5-flash,2,009085,web,48,0.0952937409953986,0.2011561134528326,2.0849410272243407,0.2829182725249902,0.7286543089071387,0.0997758247004544
qwen-3.5-flash,1,009d6b,desktop,53,0.3200568250166222,0.343802314815733,2.426512211408139,0.7432468657009013,0.6758410471953094,0.3299697554394966
qwen-3.5-flash,2,009d6b,desktop,54,0.5380947784435475,0.4882449443494113,1.8775321506161644,1.2462510137161986,0.7655804363313164,0.4948513430303838
qwen-3.5-flash,3,009085,web,50,0.1214186390148569,0.2156391415291903,2.02788921625971,0.3641557936276486,0.7265912276179791,0.1114260400748537
qwen-3.5-flash,3,009d6b,desktop,65,0.4685141344256632,0.4504144194418361,1.9548926276260792,1.1115950157133774,0.7584791648830527,0.4346546493972283
qwen-3.5-flash,1,00b3a0,desktop,49,0.3177206555902809,0.284879550475523,3.1490258039059995,1.0541959403563554,0.6532039528722927,0.1839937649917327
qwen-3.5-flash,1,00b8f8,desktop,165,0.024655503413758,0.1970299756072061,2.1023407858999827,0.1277543367018407,0.4993737234712185,0.0451052640733463
qwen-3.5-flash,1,005f83,poster,51,0.0378371362957744,0.1912110550144866,3.271743576658531,0.1473678346694615,0.6336248750643768,0.1105576718408742
qwen-3.5-flash,2,00b3a0,desktop,59,-0.0572342787457706,0.1330314168200388,4.358317986635104,-0.107058329323723,0.5038102735955861,-0.0294998389050252
qwen-3.5-flash,3,00b3a0,desktop,39,0.3434191096460701,0.2722362806614655,3.3343290346875776,1.0035962360408162,0.6276405343712691,0.250778206462222
qwen-3.5-flash,3,00b8f8,desktop,209,-0.0496257734056035,0.191309316828509,2.0920950824932705,-0.1275915704040203,0.4872997402507419,0.0853193247063675
qwen-3.5-flash,2,005f83,poster,45,0.0570716872425603,0.1950686136693533,3.219756995790622,0.2142669370914807,0.6364913874882042,0.1344775228068144
qwen-3.5-flash,2,00b8f8,desktop,209,-0.0496257734056035,0.191309316828509,2.0920950824932705,-0.1275915704040203,0.4872997402507419,0.0853193247063675
qwen-3.5-flash,3,005f83,poster,45,0.0341808776388234,0.1975149411424882,3.1479932623612257,0.1461210567967056,0.6429519188951791,0.1301833156481425
qwen-3.5-flash,1,00d34f,mobile,16,0.0200032650785194,0.1148937607026439,6.630941595086348,-0.3001479989301058,0.3771941493052263,-0.047523024235029
qwen-3.5-flash,1,00f742,poster,51,0.1414387753010532,0.3000293740374687,1.5156123405192294,0.2107216748554409,0.5645138608350652,0.1357701036982259
qwen-3.5-flash,2,00f742,poster,42,0.0596059469653993,0.2805956291784432,1.5561644637249683,0.0082379699478718,0.5187531245761048,0.0964155709445841
qwen-3.5-flash,3,00f742,poster,51,0.000377675544962,0.2774762970133193,1.553742433169131,-0.0518874108345134,0.4859576122071064,0.0570009773458166
qwen-3.5-flash,3,00d34f,mobile,30,0.0947250323450673,0.1903535497851398,5.295332230028819,0.0180465324143762,0.5526070652226437,-0.0243726914385956
qwen-3.5-flash,2,00d37d,mobile,30,0.1034094671959281,0.2441016672440323,4.523816473763814,0.6450946815662498,0.6315970344774646,0.055179938756394
qwen-3.5-flash,2,00d34f,mobile,30,0.159161278426969,0.2619057501972805,4.381154262664581,0.5580230558720729,0.5743640389828804,-0.0091981914292789
qwen-3.5-flash,3,00d37d,mobile,33,0.056241963616539,0.2518753094859404,4.299057968976614,0.5945289951537699,0.6041104049258671,0.032833482246418
qwen-3.5-flash,1,00d37d,mobile,31,0.1539831952599394,0.2939692759999968,3.079098804849828,0.8867509563477832,0.6943172349003272,0.1118973247192786
qwen-3.5-flash,1,00fcd9,mobile,49,-0.0174827050863951,0.2199841261986686,2.3920019438317377,-0.0539565760589366,0.5120219008074908,0.1393747410992534
qwen-3.5-flash,2,00fcd9,mobile,49,-0.0109505674190423,0.2219906242740923,2.3841680188999006,-0.0323469050315676,0.5195427960697014,0.1378950081704324
qwen-3.5-flash,3,00fcd9,mobile,49,-0.0174827050863951,0.2199841261986686,2.3920019438317377,-0.0539565760589366,0.5120219008074908,0.1393747410992534
qwen-3.5-flash,1,012baa,mobile,47,0.0638594183095915,0.2793985116003726,1.825354525191354,0.2464413906859846,0.6149436466559635,0.1545525744090456
qwen-3.5-flash,2,012baa,mobile,42,0.0781236236116664,0.287763642962459,1.8060145371168752,0.2968459267415145,0.5938438228702215,0.176422795278906
qwen-3.5-flash,3,012baa,mobile,41,0.0697723130896,0.2864900040961808,1.802863826860031,0.2671362579005047,0.5977418228626357,0.1554495335071271
qwen-3.5-flash,1,0136d8,desktop,43,-0.0866579151840797,0.1330177540998988,3.07954810309851,-0.2746455390355299,0.469473195360363,-0.0013025165764297
qwen-3.5-flash,3,013aca,poster,50,0.1515300006732639,0.2428785569312635,3.0925578359713923,0.609999710530098,0.6699194977918546,0.1900356323763698
qwen-3.5-flash,2,013aca,poster,53,-0.0393955215080041,0.1380851675803363,3.9360348318467326,-0.0636285103736801,0.5402113594893294,0.0962795453533761
qwen-3.5-flash,1,013aca,poster,35,0.0636171762754903,0.1978344928839468,3.27679813370357,0.2565246981610373,0.5992258004145741,0.1314471966894357
qwen-3.5-flash,3,0136d8,desktop,41,0.0149933686733885,0.1729091524074347,3.5100966883853486,0.0445437905783154,0.5336231233455117,0.0759398979284701
qwen-3.5-flash,2,0136d8,desktop,31,-0.0412725023286913,0.1359008219840778,3.4145041346096354,-0.1442937849650464,0.5637195920546553,0.0260460172318828
qwen-3.5-flash,1,016f77,mobile,52,0.0139380516312375,0.2536774668094366,2.091953446385404,0.3308788538921753,0.579936861915521,0.1099260171993074
qwen-3.5-flash,1,014b22,web,44,0.1891788555978814,0.3077869135842612,1.9494231534195965,0.3435028042109667,0.6097765132762282,0.0472725677870273
qwen-3.5-flash,2,014b22,web,37,0.1767989051783732,0.2873568845225637,2.1723488180136137,0.4110619252724653,0.6081142718291463,0.0956880315501627
qwen-3.5-flash,3,014b22,web,36,0.1917748102769069,0.2890179506999358,2.173813089749874,0.460957192672929,0.6077567877800072,0.1101345660882496
qwen-3.5-flash,2,016f77,mobile,31,0.2127268774049565,0.357903808374733,1.331226212482831,0.7422028600192714,0.6926571172058746,0.2557629093880623
qwen-3.5-flash,3,016f77,mobile,52,0.0872525282220726,0.2789141907014102,1.8511440886852817,0.5319462418553921,0.6721506525720833,0.1592038574129895
qwen-3.5-flash,1,018c0a,poster,30,0.5526723552824565,0.3719006943867837,1.4529757963407366,1.6412233490779942,0.8234562117400945,0.5421080280756003
qwen-3.5-flash,2,018c0a,poster,30,0.4546174654920386,0.3377288305145586,1.5596299456045268,1.3838360242274894,0.8007838800387489,0.5004139458498374
qwen-3.5-flash,3,018c0a,poster,56,0.4451293029049318,0.3105074596696112,1.8869671110980064,1.233956773728322,0.7304530057126947,0.4539741327156185
qwen-3.5-flash,1,0197c7,poster,30,0.1298715054515088,0.2515963983379765,5.735804465841838,0.3695109133881976,0.5073096720789557,0.11636664775998
qwen-3.5-flash,2,0197c7,poster,30,0.1068778687288601,0.2316074936166727,5.8218387493220245,0.3135459463689971,0.5062078161853861,0.0903320645071494
qwen-3.5-flash,3,0197c7,poster,49,0.0609880029738635,0.1864095189414376,6.171174104033257,0.1742046467409598,0.5010609528067358,0.0365369576320246
qwen-3.5-flash,2,01ca85,mobile,12,0.0777917815379483,0.2175369339570332,3.3290763509384984,0.3923884389994067,0.6335338517980191,-0.1332444125071974
qwen-3.5-flash,1,01ca85,mobile,12,0.0777917815379483,0.2175369339570332,3.3290763509384984,0.3923884389994067,0.6335338517980191,-0.1332444125071974
qwen-3.5-flash,3,01ca85,mobile,12,0.0778627191047522,0.2175559821624347,3.3287570674769165,0.3927201078986745,0.6336892183076226,-0.1314452964686409
qwen-3.5-flash,1,01d4b9,poster,55,0.3847953608667028,0.4379759576501187,0.983829237218038,0.6327282474754393,0.7194157403374042,0.034373556007947
qwen-3.5-flash,2,01d4b9,poster,55,0.3909248948575313,0.4453921436907249,1.0243602079320688,0.893855752738562,0.777176930905786,0.0998482223590977
qwen-3.5-flash,3,01d4b9,poster,50,-0.1784895611102741,0.2790588804752267,1.6023145969536692,-0.7045095749624859,0.2237219345089245,-0.1408598091348469
qwen-3.5-flash,1,0186f0,poster,52,0.2314133141522717,0.2198039198158791,5.7163056598913675,0.7165235589448783,0.4398476362173858,0.2274443228944803
qwen-3.5-flash,2,0186f0,poster,30,0.094798300606416,0.2152576455202648,5.4775402671839,0.2734921251638414,0.5181382212457888,0.1263258808210028
