model,run,image_id,category,n_points,CC,SIM,KL,NSS,AUC,CC_partial
claude-sonnet-4.6,1,00398c,poster,36,0.3206718177667092,0.3045212177370127,1.4586187796770744,0.9696415940587482,0.7871707649486871,0.3042659434105236
claude-sonnet-4.6,2,00398c,poster,35,0.3518816517149882,0.3105457067142071,1.4190802903569224,0.9318226971988454,0.7685562770281437,0.3363192635452714
claude-sonnet-4.6,3,00398c,poster,36,0.3011581343728182,0.2945820549880781,1.505421826982627,0.7516835458646276,0.7243037160273991,0.2894857009935149
claude-sonnet-4.6,1,003eb9,desktop,40,0.0294754577036587,0.1526117877520969,2.8966823354912847,0.2435207088956357,0.676174408090948,0.0241341505224882
claude-sonnet-4.6,1,006450,mobile,30,-0.0698455479410223,0.2100584544789249,2.969931322708877,0.0405670776599154,0.510598955450356,-0.1769380181487507
claude-sonnet-4.6,2,003eb9,desktop,40,0.0315067676912717,0.1577045871138751,2.6716970051289857,0.1504405534118773,0.6774474672852258,0.0421438240186421
claude-sonnet-4.6,3,003eb9,desktop,40,0.0111411419909048,0.1752290527587353,2.595163802581911,0.1204263434859562,0.5827503352970889,-0.0760954165349504
claude-sonnet-4.6,2,006450,mobile,35,-0.1569980772156104,0.1975083584573835,3.1445488746700248,-0.2776563844180671,0.4314438669189891,-0.0846701001291668
claude-sonnet-4.6,3,006450,mobile,37,0.0799357938584749,0.2837919879754238,2.4016707203852175,0.4884978001129638,0.6051714171756788,-0.0406977196048652
claude-sonnet-4.6,1,009d6b,desktop,40,0.0201085404984451,0.2250173119138398,2.427512345138864,0.0693612286953634,0.587888738287039,0.1442695685794497
claude-sonnet-4.6,2,009d6b,desktop,45,0.0001255858634519,0.2168148378048681,2.2664629954665063,-0.005754964644551,0.5440636544614845,0.1053606852125751
claude-sonnet-4.6,3,009085,web,39,-0.0868439527909693,0.1186280714963499,4.976233880348527,-0.2937901251874158,0.4601801143121005,-0.0565045503138167
claude-sonnet-4.6,3,009d6b,desktop,45,0.0113605720517477,0.2250285701794584,2.283478449078703,0.0448572168163513,0.5693331506191113,0.1035229808244097
claude-sonnet-4.6,2,009085,web,40,0.2113200364611812,0.2141840655808828,2.54019136050404,0.7314460952249952,0.7127782729948839,0.1414412790173212
claude-sonnet-4.6,1,009085,web,40,-0.0733896709801365,0.1378515102391801,4.7580922692747905,-0.2476561449624225,0.4489816305874109,-0.0554453014745465
claude-sonnet-4.6,1,00b3a0,desktop,40,0.1546194653593431,0.2244517765060219,2.883410886100207,0.5172786120118477,0.6744919737644529,0.1199210290357503
claude-sonnet-4.6,2,00b3a0,desktop,44,0.2021769267875188,0.2535844680097108,2.816390047685494,0.7150899573459707,0.6709529947848993,0.1571015163126833
claude-sonnet-4.6,1,00b8f8,desktop,44,0.058276383127242,0.1880583765075631,2.4641432355482578,0.1077005196750881,0.5687529228795631,0.0781703867676524
claude-sonnet-4.6,1,005f83,poster,35,0.0210529786657599,0.1699186706585795,4.032180723017728,0.0690300849087549,0.6064286122352591,0.0633755635809264
claude-sonnet-4.6,3,00b3a0,desktop,40,0.1783845270097162,0.237411060734116,2.799721129096933,0.4957188102968135,0.6460042146289889,0.074862573583622
claude-sonnet-4.6,2,00b8f8,desktop,42,0.0307582010698524,0.1686407632204526,2.4751085798725385,0.0062448748314915,0.5752257254614977,0.1171610143764633
claude-sonnet-4.6,3,00b8f8,desktop,40,0.0301729206082673,0.1766498843245261,2.5554179747158052,-0.0019908813534044,0.5568581894946182,0.0609080105118644
claude-sonnet-4.6,3,005f83,poster,30,0.0484649445331955,0.1633227779859452,4.107805622084996,0.0868326916743825,0.6144930811249354,0.0989362149206959
claude-sonnet-4.6,2,005f83,poster,40,0.0136215805172862,0.1781770852015065,3.4848332012946597,0.0619509832591928,0.6564208730089114,0.0716101993801473
claude-sonnet-4.6,1,00d34f,mobile,24,0.0631204100036385,0.166030659356567,5.389719776968514,0.0182534093467907,0.5635400858655946,-0.0864362546028193
claude-sonnet-4.6,1,00f742,poster,35,0.1283916701808155,0.2962842554831853,1.4973972685357475,0.2237319248429629,0.5646037039775706,0.136624202700061
claude-sonnet-4.6,3,00d34f,mobile,30,0.0752968667412824,0.1732271590970451,4.999042343169535,-0.0047034822166403,0.5580037507645113,-0.0694770959151854
claude-sonnet-4.6,2,00d34f,mobile,26,0.1171891202331453,0.2066397809855985,4.38734715228936,0.1853676833238703,0.6351098221754025,-0.0214620018409274
claude-sonnet-4.6,2,00d37d,mobile,31,0.0119160850986277,0.2071521223843298,4.662153964469727,0.1797074625106683,0.5258182815913179,0.0026250822445438
claude-sonnet-4.6,2,00f742,poster,35,0.1005142878376254,0.2845946576690044,1.608372612250652,0.1340881540277906,0.543347213079855,0.1485591976745463
claude-sonnet-4.6,3,00f742,poster,35,0.1378564390642117,0.2923157295791003,1.5434168942812083,0.2009173376125269,0.5642458890638038,0.2047438295223148
claude-sonnet-4.6,1,00d37d,mobile,30,-0.0137548267712021,0.1845681419843664,5.082103376925656,0.122120654479544,0.4158084276379015,-0.0217089692432258
claude-sonnet-4.6,3,00d37d,mobile,30,0.0789389585575659,0.2546765276294869,4.12511346262529,0.5660847886316345,0.5576654467472173,0.0756845316208717
claude-sonnet-4.6,1,00fcd9,mobile,35,0.1273598007945277,0.2796088805140981,1.929797872809115,0.2545517386031257,0.5629027172881872,0.0475582200697542
claude-sonnet-4.6,3,00fcd9,mobile,36,0.254259720192038,0.2962769275354233,1.7647728446810065,0.6318331724586012,0.5681074069489671,0.1864601945431684
claude-sonnet-4.6,2,00fcd9,mobile,35,0.1850122705061501,0.298016118438949,1.7815395751887089,0.3858646364923619,0.5667803606780313,0.0340794955661746
claude-sonnet-4.6,3,012baa,mobile,40,0.3160727705593776,0.3339860068821424,1.667120835304624,1.0456746607666447,0.7115366240938544,0.3538197246103794
claude-sonnet-4.6,1,012baa,mobile,42,0.165277145642354,0.3185309821988057,1.8306556787697743,0.5290399615726457,0.6066161305955313,0.2434131408200017
claude-sonnet-4.6,2,012baa,mobile,42,0.0530017527773144,0.2799552222695438,1.949718963286727,0.1917828896958122,0.5473700194643822,0.1833698966679918
claude-sonnet-4.6,1,013aca,poster,40,0.0440482763012958,0.1955081939839333,2.223085146365793,0.201677701613566,0.5845100826096598,0.0979704746154222
claude-sonnet-4.6,2,013aca,poster,40,0.0777332484593212,0.192956834424711,2.2471699580051023,0.3014068523372257,0.6075589323601627,0.1518975205321703
claude-sonnet-4.6,3,013aca,poster,40,0.1118046952397136,0.2062252979129511,2.0925277047612,0.4696783820288542,0.655888803451664,0.1121627355576206
claude-sonnet-4.6,1,0136d8,desktop,44,0.1319058030085927,0.2246562669442376,1.8832259070958084,0.4847630608197912,0.6741516466116402,0.1898789666911199
claude-sonnet-4.6,2,0136d8,desktop,39,0.1302997817821564,0.215236597674092,1.9315078862395425,0.4726112801246446,0.6845042812134435,0.2004235971707462
claude-sonnet-4.6,3,0136d8,desktop,40,0.0148536193993811,0.1692672378299354,2.311367315395418,0.0965798811701782,0.6125618829678819,0.097214177172188
claude-sonnet-4.6,2,014b22,web,36,0.2120727524200067,0.3114881488991358,2.045202229361151,0.3933603537003898,0.6137225844325884,0.090539762092696
claude-sonnet-4.6,3,014b22,web,40,0.167370765200424,0.3116173362828303,1.744534585038558,0.2467037476357687,0.5985927656125027,-0.0193644845712292
claude-sonnet-4.6,1,016f77,mobile,37,0.1033444051873646,0.3243669347388698,1.549292758081455,0.4053039177359441,0.6384621845507377,0.1607430153082211
claude-sonnet-4.6,1,014b22,web,34,0.2084878692223525,0.3022972216785196,2.0745300384978127,0.3654739235669702,0.6054536374665374,0.1159549906823496
claude-sonnet-4.6,2,016f77,mobile,30,0.1340059589498738,0.3380661156633513,1.3901109688195974,0.5145801164691371,0.6543447567470841,0.1817111823021897
claude-sonnet-4.6,3,016f77,mobile,35,0.1458648267876433,0.3517235796999623,1.3512636991443785,0.5123023971657286,0.6447807285812277,0.1753112362054251
claude-sonnet-4.6,1,018c0a,poster,40,0.6397007514025279,0.4275434619687142,1.4792324338433982,1.9102582981215632,0.805937839447419,0.5923631527525056
claude-sonnet-4.6,2,018c0a,poster,45,0.5972685204281978,0.4122600904576279,1.2711522724100286,1.7636222355346105,0.8226440057936938,0.5423390519945593
claude-sonnet-4.6,1,0197c7,poster,40,0.0857414586644509,0.2305589232955099,1.8929731521304511,0.3293943256183128,0.624081309787505,0.0907704488640331
claude-sonnet-4.6,3,018c0a,poster,40,0.5444100338928362,0.3924367945140679,1.3104391861821414,1.548077988855253,0.8227001462205883,0.4801764787633018
claude-sonnet-4.6,2,0197c7,poster,40,0.0617111572084276,0.2006621201587239,2.4851569305961845,0.3159061378461692,0.5793677427570837,0.0697476656820128
claude-sonnet-4.6,3,0197c7,poster,40,0.1074542653340734,0.2392335370925078,2.09265301767378,0.4486279953000248,0.6374995750099914,0.1125614859424103
claude-sonnet-4.6,1,01ca85,mobile,35,-0.0503864896219004,0.1634057122906706,2.7956642196724535,-0.1216727759127284,0.5016159360160108,-0.1560773716010454
claude-sonnet-4.6,2,01ca85,mobile,33,-0.0391751704854614,0.1729695175704704,2.707193645585058,-0.0626822938857839,0.5089416512684533,-0.1598414723043636
claude-sonnet-4.6,3,01ca85,mobile,38,0.0665740509644908,0.2052278079623352,2.229421884148422,0.2053469058772102,0.5654576674017356,-0.1343813554751637
