model,run,image_id,category,n_points,CC,SIM,KL,NSS,AUC,CC_partial
gemini-3.1-flash-lite,2,00398c,poster,50,0.3217770986809405,0.30406488061146636,1.4457478183036443,0.8706060244690657,0.7679241828657585,0.31952534928820636
gemini-3.1-flash-lite,1,00398c,poster,40,0.32187930666595344,0.3094834295004079,1.4402105562027718,0.8466953649123212,0.7533562339502263,0.2959943803469347
gemini-3.1-flash-lite,3,00398c,poster,40,0.3635900092015001,0.3142151498363855,1.4303621456332192,1.0218843493962728,0.7703377531523937,0.3253235116795903
gemini-3.1-flash-lite,2,003eb9,desktop,40,0.273304160712568,0.2389094184879525,2.057523570828928,0.9195668682414037,0.7380753630917728,0.1348058838387922
gemini-3.1-flash-lite,1,003eb9,desktop,50,-0.005434304025891177,0.157911638915967,5.444181444354928,0.00792280828891967,0.5586155534719001,-0.15680845246837588
gemini-3.1-flash-lite,2,006450,mobile,30,-0.012941052730665117,0.23611442152416237,2.4985099508035646,0.0890801918104555,0.562021441930588,-0.08456164130234353
gemini-3.1-flash-lite,1,006450,mobile,40,0.018963904215196066,0.26359789823764435,2.4078240945109877,0.1347782839220262,0.5486339728264646,-0.04176244487691173
gemini-3.1-flash-lite,3,006450,mobile,40,-0.015469930971955075,0.24752916465992686,2.3771279542060837,0.10236075620032437,0.5562638902680077,-0.04238892056946466
gemini-3.1-flash-lite,3,003eb9,desktop,40,-0.0011021127716993198,0.16138288345228474,4.101717747270054,0.05922655689366561,0.6101268006389242,-0.1614032916616124
gemini-3.1-flash-lite,1,009d6b,desktop,50,-0.004996452152494763,0.20478465930535728,2.1193732397119462,-0.005812436233388112,0.5902353614951648,0.10249143290837154
gemini-3.1-flash-lite,2,009d6b,desktop,40,-0.055637036525609085,0.17668849682263452,3.2828528923553173,-0.12303058206396773,0.5097743482869682,0.054449037374362325
gemini-3.1-flash-lite,3,009d6b,desktop,50,0.17416668571189042,0.2793018810306609,2.1705180089765017,0.35842791031778926,0.6014754865043743,0.23467510739468933
gemini-3.1-flash-lite,1,009085,web,42,0.07263920323924178,0.17400634172940294,2.6210532811230287,0.22289148825471616,0.6859642113816639,0.05885745113391216
gemini-3.1-flash-lite,2,009085,web,41,0.13829980912666678,0.20199281222047225,2.1694593338494195,0.3762869297877782,0.7026534050125023,0.055259025443371294
gemini-3.1-flash-lite,3,009085,web,41,0.1366105910512463,0.21449728449985545,2.1134083351510884,0.4444348153886372,0.7325284713744524,0.08992446650224967
gemini-3.1-flash-lite,3,00b3a0,desktop,40,0.0573881125760378,0.15721495114367268,3.5767516476795356,0.1087827098984824,0.6127686209404194,0.01832040717511537
gemini-3.1-flash-lite,3,005f83,poster,30,0.19631646215917575,0.2594561239021287,3.9701972708975095,0.6367875052324143,0.6853609824658087,0.2122640076082509
gemini-3.1-flash-lite,2,00b3a0,desktop,50,0.15490413248401474,0.22506800957710577,2.8437987620499054,0.5308487810447355,0.6379447732984164,0.11567344395496222
gemini-3.1-flash-lite,1,005f83,poster,40,0.2293268695303763,0.2717190622923357,3.3035843338924504,0.674965498093864,0.7107359054706486,0.23460374078591548
gemini-3.1-flash-lite,2,005f83,poster,40,0.2186389911317627,0.26660584421271805,3.2352458996110185,0.6541021516136559,0.7023408005680343,0.23508319337205053
gemini-3.1-flash-lite,1,00b8f8,desktop,47,-0.0366262196304319,0.11058665779563648,4.658965188424233,-0.13197466656121856,0.495543718247285,0.019566948061542213
gemini-3.1-flash-lite,1,00b3a0,desktop,49,0.25402653614707527,0.25760905902606474,3.2777122572225235,0.7963897119658246,0.634615063506173,0.14263245073613398
gemini-3.1-flash-lite,3,00b8f8,desktop,50,-0.041486717825269304,0.1393708062859341,2.799172532074333,-0.18793260096095302,0.563434809456499,0.02877427990887774
gemini-3.1-flash-lite,2,00b8f8,desktop,45,-0.04906182947108595,0.13495429596943867,2.9889427760944347,-0.1902938753740187,0.5404505231607809,6.923699009230786e-05
gemini-3.1-flash-lite,1,00d34f,mobile,40,0.16519066708579794,0.2213318801744686,4.776531444429171,0.12414078308218762,0.5659033789191036,0.024950848564489845
gemini-3.1-flash-lite,2,00d34f,mobile,40,0.12021785454550457,0.14611756181309296,6.81653239843485,-0.1401956750882043,0.39196851127030496,-0.000864651989608335
gemini-3.1-flash-lite,3,00d34f,mobile,40,0.2122617539737185,0.24999630324688665,4.67782240419019,0.38256596841440765,0.588367807751636,0.07907274936194587
gemini-3.1-flash-lite,1,00f742,poster,40,0.07666346214590496,0.28057161038770767,1.5923549915033868,0.11884613441683989,0.5830374747117595,0.14984877013538167
gemini-3.1-flash-lite,2,00f742,poster,40,0.2538775426591874,0.31976456323750646,1.3853278978628378,0.4888982255475827,0.6327584456396631,0.2653696145734553
gemini-3.1-flash-lite,3,00f742,poster,40,0.07784233188792328,0.2827360314574615,1.5860458484079816,0.12363376009877057,0.5468366032586662,0.12600966073768438
gemini-3.1-flash-lite,2,00d37d,mobile,40,0.08556468147654452,0.21505829990259598,4.788873990212672,0.5390305999562175,0.5195409992459304,0.0451447413959629
gemini-3.1-flash-lite,1,00d37d,mobile,40,0.1331884077838843,0.23845115817122192,4.6601050994674305,1.2709429082738273,0.6359674930824355,0.0494497568440793
gemini-3.1-flash-lite,3,00d37d,mobile,30,0.0948175659149024,0.2634048549902508,4.31392839081053,0.8485709839263016,0.6535588270108976,0.05261421131158309
