model,run,image_id,category,n_points,CC,SIM,KL,NSS,AUC,CC_partial
gpt-5.4-mini,1,075286,desktop,42,0.6792289806708216,0.594025135080374,1.215955658640136,1.2333880432975248,0.7612080103195686,0.6786232573963479
gpt-5.4-mini,2,075286,desktop,45,0.48575488531343264,0.5146292291692809,0.9919931794360592,0.8802498152834971,0.7479574757318841,0.4475603099478578
gpt-5.4-mini,4,075286,desktop,41,0.5679940221550894,0.5442399703550495,1.2944042340850146,1.0065517208678982,0.7449287862133167,0.5389721520004458
gpt-5.4-mini,3,075286,desktop,44,0.5080482879039421,0.4912158787954494,0.9569488971956424,0.9640425786931571,0.7302636864137745,0.4829528193428824
gpt-5.4-mini,5,075286,desktop,40,0.4575423928825948,0.4890231348632006,1.16089408421485,0.8353343489138202,0.7246832599112688,0.41238329886638986
gpt-5.4-mini,7,075286,desktop,40,0.5432573341927461,0.5503717136236214,1.128011720165767,0.9378577545709936,0.7516306342109556,0.5252585245971837
gpt-5.4-mini,6,075286,desktop,46,0.577045259777011,0.5237717858617903,1.7979587641616743,1.0020377163835719,0.7154051064002145,0.558420869008786
gpt-5.4-mini,8,075286,desktop,40,0.44427062903925907,0.500264159553819,1.1118058033409002,0.6708639039818719,0.7174258067039083,0.3970836373435382
gpt-5.4-mini,9,075286,desktop,36,0.41498571649611704,0.44780257189375916,1.84913631482533,0.8203753694917386,0.6983433384556729,0.44377215031578926
gpt-5.4-mini,10,075286,desktop,46,0.5798008538585122,0.5391349450128579,1.0519694446142442,1.0588525634388453,0.7750054114481997,0.5561577995836529
gpt-5.4-mini,3,0b81bd,poster,44,0.6339089125319468,0.5564711349520104,1.2575388157284992,1.3908820499504462,0.7903591942215917,0.6012823626738119
gpt-5.4-mini,2,0b81bd,poster,40,0.582035201214961,0.5485047331673225,1.2915423723025028,1.2434018346334048,0.7901489708095665,0.5647829090085386
gpt-5.4-mini,4,0b81bd,poster,44,0.595837620088905,0.5427405203253312,0.9939180857689299,1.347148480232035,0.8151902828962849,0.5352870256429856
