model,run,image_id,category,n_points,CC,SIM,KL,NSS,AUC,CC_partial
gemini-3.1-flash-lite,1,075286,desktop,50,0.5029628006223801,0.5157383752173411,0.7978113681176491,0.9818721360138082,0.773502294158753,0.45434181069211704
gemini-3.1-flash-lite,2,075286,desktop,50,0.43037907774637035,0.5008729647625186,0.8482137728914714,0.8310905298018182,0.7664303160138716,0.39396930653864415
gemini-3.1-flash-lite,3,075286,desktop,45,0.37646144419319394,0.459281242107349,1.0852964326332173,0.729201970256381,0.7267630439538919,0.316288722725235
gemini-3.1-flash-lite,4,075286,desktop,50,0.48040681829281623,0.5045629985902226,0.841736079672854,0.9230381113337882,0.7574280069604923,0.44086303946686817
gemini-3.1-flash-lite,5,075286,desktop,40,0.5304793550557776,0.5224621048418654,1.0883675474511425,0.9334222787263219,0.7377396746063297,0.4731888263762381
gemini-3.1-flash-lite,6,075286,desktop,50,0.6534009265211953,0.5823071854364145,0.7732880665287407,1.1922667239330251,0.789434103728259,0.6156513357072265
gemini-3.1-flash-lite,7,075286,desktop,50,0.47263439748574076,0.4970022858365594,0.8649123430405612,0.9259611348291474,0.7460514839138297,0.38968550379140154
gemini-3.1-flash-lite,8,075286,desktop,50,0.47834580952913663,0.5035212897735868,0.854287599100576,0.921888031610619,0.7538660261990332,0.4431824303898326
gemini-3.1-flash-lite,9,075286,desktop,40,0.5309991380283976,0.5444189998745834,0.7749671653704938,0.9844621698265638,0.7727689571495147,0.5056807493281011
gemini-3.1-flash-lite,10,075286,desktop,50,0.4692248104038854,0.498667962080294,0.9216390642452779,0.9153117739880015,0.7549750829860821,0.4092315328352937
gemini-3.1-flash-lite,1,0b81bd,poster,40,0.38850752852809983,0.44072846697440127,1.51856366111834,0.9168390567220569,0.821119986130579,0.38371879068520165
gemini-3.1-flash-lite,2,0b81bd,poster,50,0.5157653713798438,0.5019634305040841,1.2779691918201188,1.1959906128265148,0.8131255324469622,0.49502317086184916
gemini-3.1-flash-lite,3,0b81bd,poster,40,0.489854478355386,0.47973469524322687,1.304529774466367,1.1259700823137389,0.8152531069220035,0.48899226594305134
gemini-3.1-flash-lite,4,0b81bd,poster,40,0.4631351977797338,0.48347062040438527,1.5397378874178116,1.096489195757482,0.8249665612853504,0.4376181476417765
gemini-3.1-flash-lite,6,0b81bd,poster,40,0.3967701813478839,0.40985551968212225,1.963294398882068,0.9028288823926935,0.7762257695553677,0.39832959668406787
gemini-3.1-flash-lite,5,0b81bd,poster,50,0.4648362421541766,0.49699002133403813,1.2476418014540485,1.0977152518183235,0.8208719206475229,0.43713673584417434
gemini-3.1-flash-lite,7,0b81bd,poster,40,0.45130442653626046,0.4701379930545186,1.4820772303403744,1.0385428848861753,0.8256883365387226,0.4281699639805272
gemini-3.1-flash-lite,8,0b81bd,poster,40,0.42338089400258155,0.43694319468445075,1.763996891989079,0.9857461696735214,0.7770523332535867,0.4123760256103533
gemini-3.1-flash-lite,9,0b81bd,poster,40,0.5053780719217443,0.5108790745476145,1.2680520328991771,1.184426108471096,0.8223492874159041,0.48306607279323066
gemini-3.1-flash-lite,1,0f8ece,web,50,-0.05160837982417049,0.0007737642688399064,9.61861118969211,-0.09468117001250666,3.757703291748084e-05,-0.02657295701167972
gemini-3.1-flash-lite,2,0f8ece,web,50,-0.08374352458908205,0.0015597188920550295,9.59735517633625,-0.15370266341749092,3.757703291748084e-05,-0.04314152915356227
gemini-3.1-flash-lite,10,0b81bd,poster,40,0.5053780719217443,0.5108790745476145,1.2680520328991771,1.184426108471096,0.8223492874159041,0.48306607279323066
gemini-3.1-flash-lite,3,0f8ece,web,50,-0.0285425489124686,4.95195707078155e-05,9.638277559307145,-0.05235057408659682,3.757703291748084e-05,-0.012729542541991176
gemini-3.1-flash-lite,4,0f8ece,web,50,-0.05436859210410402,0.0010715666188128366,9.607066152846912,-0.09975549734727363,3.757703291748084e-05,-0.028017724748335724
gemini-3.1-flash-lite,5,0f8ece,web,50,-0.05886095363470106,0.0007487256491622813,9.618732198435652,-0.10798317417369067,3.757703291748084e-05,-0.030252764717118907
gemini-3.1-flash-lite,6,0f8ece,web,50,-0.06641289794140746,0.001093714800144728,9.606283238072628,-0.12185218873905652,3.757703291748084e-05,-0.034206525719464136
gemini-3.1-flash-lite,7,0f8ece,web,50,-0.03947141899686815,0.0006340380586199556,9.618740620932762,-0.0724047272257196,3.757703291748084e-05,-0.018445911527550474
gemini-3.1-flash-lite,8,0f8ece,web,50,-0.03532687747878716,0.0005271852359580596,9.620401476665151,-0.06479989816144717,3.757703291748084e-05,-0.016274128126993973
gemini-3.1-flash-lite,9,0f8ece,web,50,-0.059348838430126595,0.0007412056657134555,9.619299478391781,-0.10887799862665257,3.757703291748084e-05,-0.030505128464452268
gemini-3.1-flash-lite,10,0f8ece,web,50,-0.05886095363470106,0.0007487256491622813,9.618732198435652,-0.10798317417369067,3.757703291748084e-05,-0.030252764717118907
gemini-3.1-flash-lite,1,1b307f,mobile,50,0.4869343497969685,0.435625320635081,2.484559472276752,0.9815072090363076,0.737274064116526,0.3907453012766721
gemini-3.1-flash-lite,2,1b307f,mobile,41,0.39255400051773315,0.3928960178632488,2.732043818135322,0.8032736568634472,0.7173986560875403,0.2790414158540513
gemini-3.1-flash-lite,3,1b307f,mobile,30,0.5352641324144282,0.5533677935561776,1.5473792088398033,1.254063152048751,0.8077060066310521,0.39493406115355656
gemini-3.1-flash-lite,5,1b307f,mobile,40,0.5299435975123227,0.5224714644942077,1.8299220410792583,1.1530423650775785,0.8036232516677391,0.4249244981555633
gemini-3.1-flash-lite,4,1b307f,mobile,50,0.5059695595868721,0.42922276238538914,2.8250469872650585,1.058138426198472,0.724655769231383,0.3964148150726248
gemini-3.1-flash-lite,6,1b307f,mobile,50,0.5517198870825128,0.5603098999700393,1.3504207660928729,1.2336815633725224,0.8021559026172427,0.3732647547504282
gemini-3.1-flash-lite,7,1b307f,mobile,40,0.4189941956791931,0.4318747679297238,2.379876175438046,0.7819719058112945,0.7774261540883063,0.30683240336064665
gemini-3.1-flash-lite,8,1b307f,mobile,50,0.4606458700469197,0.42291205675167876,2.881169024479986,0.9720637758287552,0.7133489031279503,0.30559142342600115
gemini-3.1-flash-lite,9,1b307f,mobile,40,0.46506332771916503,0.49307301788389174,1.4815733822487354,0.9429631262946114,0.7867117968530273,0.3218003588618976
gemini-3.1-flash-lite,10,1b307f,mobile,40,0.4721749075891643,0.4453919120692234,2.6235494521029787,0.8841275571327695,0.7380487515897759,0.36889578140553025
gemini-3.1-flash-lite,1,1dd09f,mobile,40,-0.08171899159971258,0.025537451092977493,9.228168013637351,-0.1425408428874674,0.059831994295320816,0.04401881978392025
gemini-3.1-flash-lite,2,1dd09f,mobile,40,-0.04240662955224708,0.0,9.759179406444735,-0.07880622215051893,5.923468783319512e-05,0.019510841941489783
gemini-3.1-flash-lite,3,1dd09f,mobile,40,-0.07830228223345341,0.02575629871431068,9.226223234297215,-0.13631535207791712,0.059883692358191486,0.04093711932187667
gemini-3.1-flash-lite,4,1dd09f,mobile,50,-0.0663869928500549,0.0,9.75914105645089,-0.12337005231695626,5.923468783319512e-05,0.035336089761329154
gemini-3.1-flash-lite,6,1dd09f,mobile,50,-0.07523648992585741,0.0,9.759132846170893,-0.1398154864351482,5.923468783319512e-05,0.04078345867219669
gemini-3.1-flash-lite,5,1dd09f,mobile,40,-0.0946380609035,0.04273050902134079,8.2961114528963,-0.16675079192494136,0.2525352099415925,0.027729892613437078
gemini-3.1-flash-lite,1,1fdbf2,desktop,50,-0.1205026302706781,0.05506909758989469,9.585144966781604,-0.1947922348080061,0.11186874034989842,-0.022646205258313165
gemini-3.1-flash-lite,2,1fdbf2,desktop,40,-0.1245356217710016,0.05453330920039569,9.593784350038447,-0.1983986106348222,0.11154111306362509,-0.03253641339243292
gemini-3.1-flash-lite,7,1dd09f,mobile,45,-0.09317257561683248,0.0,9.75912215928624,-0.1731469529628617,5.923468783319512e-05,0.052547849519243885
gemini-3.1-flash-lite,3,1fdbf2,desktop,50,-0.12209109067814175,0.05401120062539093,9.597901846751633,-0.19294659093506228,0.11166862176213412,-0.026302133657946935
gemini-3.1-flash-lite,4,1fdbf2,desktop,35,-0.1260303305627366,0.054397995378177987,9.597369992901083,-0.1985449180797008,0.11161017039787789,-0.029632520171896912
gemini-3.1-flash-lite,6,1fdbf2,desktop,40,-0.13317720044323061,0.05545812083669502,9.585372832057125,-0.21294376712160057,0.11161375378526193,-0.03457960902989398
gemini-3.1-flash-lite,5,1fdbf2,desktop,40,-0.12744246349649152,0.055085577008662505,9.586640785553865,-0.20494843983727876,0.11170938992476966,-0.028966698985396507
gemini-3.1-flash-lite,9,1fdbf2,desktop,40,-0.03780758759800565,0.24309037583625492,3.535832278845155,-0.06050271929991393,0.6044370655757136,0.062147645815742975
gemini-3.1-flash-lite,7,1fdbf2,desktop,40,-0.12314174684696905,0.05548611677091259,9.580142259710527,-0.2022151496708307,0.11192932210248091,-0.025385596264233205
gemini-3.1-flash-lite,8,1fdbf2,desktop,50,-0.11945219385074475,0.0551705561185665,9.588533632480196,-0.19397236890524305,0.1120747159824034,-0.022398719740254695
gemini-3.1-flash-lite,10,1fdbf2,desktop,49,-0.11901949134094544,0.05604393871204011,9.588587491967735,-0.19429089035939193,0.11209339006660896,-0.026779479772945706
gemini-3.1-flash-lite,8,1dd09f,mobile,30,-0.0784705957156039,0.022998701258547093,9.250772234635086,-0.139421419165309,0.05971842395390889,0.041857199429091954
gemini-3.1-flash-lite,9,1dd09f,mobile,40,-0.07405610535626025,0.0,9.759127315694876,-0.1376219226080582,5.923468783319512e-05,0.03889827540804605
gemini-3.1-flash-lite,1,2bb7d4,desktop,40,0.39016682077381826,0.5283027122916256,0.8354194094098099,0.7319746885244367,0.715194405246263,0.4355673936146467
gemini-3.1-flash-lite,10,1dd09f,mobile,50,-0.08841467542747122,0.0,9.759122144285406,-0.16430512461545826,5.923468783319512e-05,0.04882569570117485
gemini-3.1-flash-lite,2,2bb7d4,desktop,38,0.41253020554082565,0.534292980036098,0.8608659944857808,0.7852772082072463,0.7194480853337516,0.4781694957745554
gemini-3.1-flash-lite,4,2bb7d4,desktop,50,0.4900011754599516,0.5781331214238874,0.6898120540438016,0.8975592833848226,0.745249200980249,0.4687436370056245
gemini-3.1-flash-lite,3,2bb7d4,desktop,41,0.5314700342204813,0.5887540941409325,0.6451898016806219,0.9714046498691166,0.7541550548703556,0.5131623314730026
gemini-3.1-flash-lite,6,2bb7d4,desktop,31,0.44134272880269104,0.5533041144146642,0.8107838931192464,0.8204715687232041,0.7282949559935672,0.47091312589813594
gemini-3.1-flash-lite,5,2bb7d4,desktop,40,0.41104791510541727,0.5385221564545435,0.8755434247369913,0.7781261253871836,0.7203283476330709,0.46417520122748995
gemini-3.1-flash-lite,7,2bb7d4,desktop,40,0.5172922891314025,0.5912506726237912,0.7532892130857368,0.9444346742519601,0.7515104879088476,0.46924490561030613
gemini-3.1-flash-lite,9,2bb7d4,desktop,40,0.3197476170727557,0.5000579295471956,1.0185948735943204,0.5605089596804207,0.6892144609340307,0.3054937556900451
gemini-3.1-flash-lite,8,2bb7d4,desktop,35,0.4156977779682378,0.5357441285253468,0.8397033192103478,0.7913208022770765,0.7224175637518013,0.4937267295962235
gemini-3.1-flash-lite,1,2fe128,desktop,42,0.23420916968661612,0.4012087404569164,1.835702602689043,0.3359461025073593,0.6264423683946228,0.2512159199908768
gemini-3.1-flash-lite,2,2fe128,desktop,50,0.26462821529617786,0.41318143659125844,1.787860132672429,0.39913688966957034,0.631407866132273,0.26251722518739706
gemini-3.1-flash-lite,10,2bb7d4,desktop,35,0.30553539800129126,0.5033871366822331,1.0027172476774102,0.5715268880490075,0.6982555271179767,0.37608692208155214
gemini-3.1-flash-lite,4,2fe128,desktop,50,0.03943667760597357,0.3075289020159809,2.4027612598681705,0.048393428971851046,0.5658205348989465,0.09569338512730584
gemini-3.1-flash-lite,3,2fe128,desktop,41,0.24076317785637164,0.40917404310559635,1.8349656206329352,0.3480334358217595,0.6302090488592442,0.25943686221863665
gemini-3.1-flash-lite,5,2fe128,desktop,40,0.33951495884474236,0.4914917853578374,0.901480609451721,0.5614455845333634,0.7231919201408403,0.3444148095153173
gemini-3.1-flash-lite,6,2fe128,desktop,40,0.2874786375632148,0.4200931001913323,1.7558017529746086,0.42048805851594434,0.6439941492359782,0.2855883732535712
gemini-3.1-flash-lite,7,2fe128,desktop,40,0.16711428476519669,0.39652538760989087,1.6502575636003853,0.2310299527626,0.6240978125959931,0.16012413675103648
gemini-3.1-flash-lite,8,2fe128,desktop,40,0.10699251070033443,0.3451557759838311,2.224638724509531,0.14233567323756502,0.5954174141729155,0.16282229501040837
gemini-3.1-flash-lite,1,3664a3,mobile,40,-0.13543445653906275,0.011660672277482227,10.505387552335819,-0.20060685879853252,0.017033192108129883,-0.07631237265512034
gemini-3.1-flash-lite,5,3664a3,mobile,41,-0.14967812369987477,0.011285586002952291,10.508607252807973,-0.22129339093923198,0.016892949513203786,-0.08417630099933737
gemini-3.1-flash-lite,4,3664a3,mobile,30,-0.13793411782313034,0.011747958673382956,10.504371420845926,-0.20458278154652768,0.01724531073878844,-0.07667782933036132
gemini-3.1-flash-lite,2,3664a3,mobile,37,-0.15209185564107525,0.011227736546641541,10.509357062654487,-0.22472163135034726,0.016859202136129344,-0.08581980894081534
gemini-3.1-flash-lite,9,2fe128,desktop,40,0.28114923544172377,0.4146439111647563,1.9069700694153364,0.4050844580418604,0.6328941706904865,0.28708183926059844
gemini-3.1-flash-lite,3,3664a3,mobile,47,-0.15956671745224288,0.011054541849902063,10.511051806628412,-0.23554919051246986,0.016807170280862652,-0.09157828198791997
gemini-3.1-flash-lite,10,2fe128,desktop,40,0.3068469824463057,0.4639050824916655,1.0052892258126453,0.48417523286596376,0.7012057790293852,0.31660347752680673
gemini-3.1-flash-lite,6,3664a3,mobile,31,-0.1187458430963434,0.011168032998670622,10.283632907426085,-0.1747209638166463,0.10589519092807366,-0.06427436115946514
gemini-3.1-flash-lite,10,3664a3,mobile,33,-0.1424458121635137,0.011573841903568239,10.50594817270119,-0.21131782166830526,0.016956324497997822,-0.07914011460821554
gemini-3.1-flash-lite,8,3664a3,mobile,32,-0.13864405301785834,0.01154679882521633,10.506052733472849,-0.20578004971593722,0.017042470081736667,-0.07640881324084901
gemini-3.1-flash-lite,9,3664a3,mobile,35,-0.16333126955214303,0.010711705286779461,10.514365886742542,-0.24072836921028004,0.016756163096691538,-0.09348534623295747
gemini-3.1-flash-lite,7,3664a3,mobile,30,-0.14008147517178848,0.011558414299798047,10.50604475702206,-0.20756377953149502,0.01720946101424468,-0.07762226027170244
gemini-3.1-flash-lite,2,3d29ac,mobile,30,-0.156974374106035,0.006813067219679713,8.914853803282769,-0.16009877022153096,0.002859270929525121,-0.04688437527984949
gemini-3.1-flash-lite,1,3d29ac,mobile,35,-0.14319013459810886,0.0067740761382072846,8.915193890490526,-0.14691946930294794,0.00287787386792385,-0.04187075642760598
gemini-3.1-flash-lite,4,3d29ac,mobile,35,-0.14210445173309422,0.006793206558964751,8.915025685029514,-0.14589018984387228,0.002878494542363051,-0.041613994570111106
gemini-3.1-flash-lite,3,3d29ac,mobile,40,-0.15369845233499163,0.006828349265761994,8.914714774468964,-0.15727929702768428,0.0028693473445587504,-0.04480313646705223
gemini-3.1-flash-lite,1,3ec21e,desktop,42,0.7391871004469621,0.6643419263520864,0.46347253180200726,1.3764848218536987,0.8244583824932336,0.7232596299838719
