baseline,image_id,category,CC,SIM,KL,NSS,AUC
mean_gt,fbd704,desktop,0.4569986728838884,0.42152238438622835,0.947856106736941,0.8819691645688503,0.7652331280663548
mean_gt,2021b7,desktop,0.27559317868780264,0.4195831881722247,1.0475195280343115,0.5918653289611452,0.6916658179758155
mean_gt,7613f2,desktop,0.2844432999324169,0.34526392263148215,1.3007993357423444,0.5518648081148422,0.6467962803428431
mean_gt,d99b18,desktop,0.32717791548864117,0.36188354040315673,1.19652097260094,0.7483234367811729,0.7080678388018735
mean_gt,460bf9,desktop,0.4459482445811934,0.3957716672569707,1.0722164015535518,0.9400595658439308,0.7525738528032503
mean_gt,a2da71,desktop,0.3865862636925663,0.42765610600252124,1.0448015968812823,0.76057621475802,0.7138118117838689
mean_gt,95b2d2,desktop,0.38537051619674867,0.3648566734827935,1.2491688083653845,0.9546490286892992,0.7684382175038491
mean_gt,2e93e6,desktop,0.5373907707631612,0.5053657933929252,0.7519452566443336,0.8660195197678735,0.7369404646980265
mean_gt,8b0b52,desktop,0.28582516682362435,0.5340151547129559,0.6789061229364806,0.3904357843218917,0.6164447175277181
mean_gt,536e7f,mobile,0.3743704675808077,0.41836992323511607,1.0090266239707033,0.8228517635265505,0.7405959371528796
mean_gt,4adea3,mobile,0.6480863098789278,0.6426888017935803,0.3978683438949234,0.8798242282376976,0.7531074704479656
mean_gt,58a60d,mobile,0.5950121830983174,0.4907882020350622,0.7734539883061914,1.181340287119307,0.8216380676354638
mean_gt,cced5f,poster,0.38423475911384386,0.55604928418973,0.599105506322972,0.5707823430701071,0.6618994113559472
mean_gt,b2d2fa,poster,0.06298947554716158,0.47769800015102204,1.0835322776946756,0.24869086321837086,0.5657448414773782
mean_gt,05e980,poster,0.39728974652044036,0.6167116043863414,0.46027006056035147,0.4392140881270802,0.6310427348210652
mean_gt,708a08,poster,0.6027312652514913,0.6317972556531559,0.42030302411511,0.7809054518925298,0.7183093736179883
mean_gt,085001,poster,0.054767806435693775,0.3426162529779468,1.3960111972588851,0.19367744216349847,0.5881152564429493
mean_gt,9afe5f,poster,0.6534632381106025,0.7034445522805495,0.28991632723321487,0.6692165643523241,0.6856137727856444
