baseline,image_id,category,CC,SIM,KL,NSS,AUC
uniform,fbd704,desktop,0.0,0.3147029695839126,1.3467516351298172,0.0,4.4173513561268665e-05
uniform,2021b7,desktop,0.0,0.34521640270201875,1.3047254640110615,0.0,3.9872408293460924e-05
uniform,7613f2,desktop,0.0,0.3230872724170074,1.3847263433821304,0.0,4.2387249915225503e-05
uniform,d99b18,desktop,0.0,0.3311730325376231,1.467751986821447,0.0,4.414621225498852e-05
uniform,460bf9,desktop,0.0,0.3170473846016671,1.4619908156317163,0.0,3.133813851457223e-05
uniform,a2da71,desktop,0.0,0.33168385091475006,1.3725049296716225,0.0,4.4923629829290206e-05
uniform,95b2d2,desktop,0.0,0.263618606532549,1.6436224479989108,0.0,4.726791453961051e-05
uniform,2e93e6,desktop,0.0,0.3955968465224764,1.118865013740986,0.0,4.0073735673639494e-05
uniform,8b0b52,desktop,0.0,0.5029938752360861,0.7551929433550904,0.0,3.439499208915182e-05
uniform,536e7f,mobile,0.0,0.3242814604582025,1.3364340920645963,0.0,5.8740601503759395e-05
uniform,4adea3,mobile,0.0,0.48853317102282345,0.7460979174125073,0.0,5.785028346638898e-05
uniform,58a60d,mobile,0.0,0.350730812456847,1.2754985363203704,0.0,6.436663233779608e-05
uniform,cced5f,poster,0.0,0.5168959420404793,0.7605627765609169,0.0,0.0001368738023542294
uniform,b2d2fa,poster,0.0,0.45939286675002305,0.9125433219422996,0.0,7.30033581544751e-05
uniform,05e980,poster,0.0,0.5570457891090043,0.5786287155071977,0.0,0.0001365001365001365
uniform,708a08,poster,0.0,0.5217270176568096,0.7041001934261742,0.0,3.860407659048796e-05
uniform,085001,poster,0.0,0.34155210445805306,1.3563356608951092,0.0,0.00011539349180706209
uniform,9afe5f,poster,0.0,0.5889702350404753,0.5099138146389768,0.0,5.299417064122947e-05
uniform,65576e,poster,0.0,0.47290190373544,0.8495908437219557,0.0,5.0556117290192114e-05
uniform,c27e4e,mobile,0.0,0.6214101095728226,0.43626526469945626,0.0,2.070736353847428e-05
uniform,9efc81,web,0.0,0.548829376164613,0.6505865897347505,0.0,3.095591877166914e-05
uniform,f639bf,mobile,0.0,0.37861785628013866,1.0629467325182882,0.0,2.2696323195642304e-05
uniform,13af7a,mobile,0.0,0.44938349646861586,0.8596325672561437,0.0,2.2197558268590455e-05
uniform,207fd4,mobile,0.0,0.5206072896671285,0.7155879538369494,0.0,2.535754133279237e-05
uniform,e3d203,mobile,0.0,0.46877639863137177,0.815773777180199,0.0,2.5241052047049323e-05
uniform,17a8d1,mobile,0.0,0.5039645927438401,0.7223049195202893,0.0,2.0637279181112763e-05
uniform,166bc9,web,0.0,0.41093446283361923,1.0336286502928824,0.0,3.016955288722621e-05
uniform,4e81ec,web,0.0,0.4194739728097715,0.9862970130996229,0.0,2.8310967668874922e-05
uniform,5c88b8,web,0.0,0.37015367426275536,1.191276182584362,0.0,3.0046271257736914e-05
uniform,69a8c4,web,0.0,0.4508000165911585,0.9199555627752127,0.0,2.7770063871146904e-05
uniform,27d67e,web,0.0,0.42096448813672266,1.1536925717461048,0.0,2.593092002904263e-05
