model,run,image_id,category,n_points,CC,SIM,KL
gemini-3.1-pro,1,075286,desktop,48,0.2676296224912922,0.3192847207467025,1.6791305600539328
gemini-3.1-pro,2,075286,desktop,48,0.2676296224912922,0.3192847207467025,1.6791305600539328
gemini-3.1-pro,3,075286,desktop,48,0.3313889951572553,0.3462394280310948,1.5297471197437134
gemini-3.1-pro,4,075286,desktop,41,0.2862116186948351,0.3010977830335866,2.8014343163189297
gemini-3.1-pro,5,075286,desktop,32,0.2448847382728441,0.2732524578108312,4.855065985886022
gemini-3.1-pro,6,075286,desktop,40,0.2143041713398123,0.2931269520689138,3.169897938908141
gemini-3.1-pro,7,075286,desktop,32,0.2449256639984902,0.2732524578108312,4.8550659844985296
gemini-3.1-pro,8,075286,desktop,50,0.2846721954288138,0.3291983174144227,1.8936909052651143
gemini-3.1-pro,9,075286,desktop,40,0.2694024530271361,0.2878289521439935,3.5314750841730125
gemini-3.1-pro,10,075286,desktop,32,0.2387714518213782,0.271607777767732,4.8671081294501
gemini-3.1-pro,1,0b81bd,poster,37,-0.0828049924447113,0.004429237184084,9.833770011167532
gemini-3.1-pro,2,0b81bd,poster,50,-0.0280616256206913,0.0,9.889498325174817
gemini-3.1-pro,3,0b81bd,poster,50,0.1652011903857575,0.2337833539370566,4.395585086943847
gemini-3.1-pro,4,0b81bd,poster,30,0.3817479560338266,0.377181911794483,2.33545265042607
gemini-3.1-pro,5,0b81bd,poster,31,0.4192699444934707,0.393474146363474,2.3190986848154824
gemini-3.1-pro,6,0b81bd,poster,50,-0.0280616256206913,0.0,9.889498325174817
gemini-3.1-pro,7,0b81bd,poster,50,-0.0280616256206913,0.0,9.889498325174817
gemini-3.1-pro,8,0b81bd,poster,50,-0.0280616256206913,0.0,9.889498325174817
gemini-3.1-pro,9,0b81bd,poster,50,-0.0280951515213869,0.0,9.889497716258989
gemini-3.1-pro,10,0b81bd,poster,32,0.4466091946994941,0.4050493460639027,2.2702242334782845
gemini-3.1-pro,1,0f8ece,web,28,0.2005352819843308,0.2708675232491302,4.381918707585363
gemini-3.1-pro,2,0f8ece,web,29,-0.0602473464460728,0.0005228986853993,10.2174242330777
gemini-3.1-pro,3,0f8ece,web,30,-0.0608224606849101,0.0005200742224266,10.217452234209
gemini-3.1-pro,4,0f8ece,web,29,-0.0668216394982516,0.0006149776082243,10.216692517412383
gemini-3.1-pro,5,0f8ece,web,40,-0.0422720146553778,0.0003730702014769,10.21913297392246
gemini-3.1-pro,6,0f8ece,web,50,-0.04843083135451,0.0003936855923926,10.218871016025226
gemini-3.1-pro,7,0f8ece,web,40,-0.0491723328383958,0.0004396400597913,10.218326997229989
gemini-3.1-pro,8,0f8ece,web,50,-0.0528475847642758,0.0004536482553055,10.218151018966902
gemini-3.1-pro,9,0f8ece,web,50,-0.0281945502866226,0.0,10.23175031005002
gemini-3.1-pro,10,0f8ece,web,46,-0.0499905194813775,0.0004224120518418,10.218522941117904
gemini-3.1-pro,1,1b307f,mobile,31,0.3482880459344268,0.3892421090139592,2.093189909875721
gemini-3.1-pro,2,1b307f,mobile,30,0.3180141391239013,0.3707016935892756,2.280287917878706
gemini-3.1-pro,3,1b307f,mobile,35,0.3115309415122335,0.3891488123201105,2.000520422525243
gemini-3.1-pro,4,1b307f,mobile,33,0.3620055675036119,0.4169219517577335,1.8580856959004803
gemini-3.1-pro,5,1b307f,mobile,30,0.3283692791488656,0.3850424064435807,2.1911614891321047
gemini-3.1-pro,6,1b307f,mobile,31,0.3321378575208049,0.3881882482385342,2.149024009946203
gemini-3.1-pro,7,1b307f,mobile,49,0.4225219943295324,0.4738302414459836,1.3117755248123049
gemini-3.1-pro,8,1b307f,mobile,29,-0.0538845881171493,0.0550296376325152,6.503394018174684
