model,run,image_id,category,n_points,CC,SIM,KL
qwen-3.5-flash,1,075286,desktop,31,0.27233139919731275,0.3093812607169129,3.5596896792233403
qwen-3.5-flash,2,075286,desktop,42,0.29992087736110806,0.3425434493067153,2.816088651548075
qwen-3.5-flash,3,075286,desktop,31,0.3279915885339322,0.35578160489261823,2.6920836963308434
qwen-3.5-flash,4,075286,desktop,25,0.360112702514709,0.3665541108458913,2.731458687260155
qwen-3.5-flash,5,075286,desktop,50,0.4388967983127514,0.4003287009978423,3.0412745244459383
qwen-3.5-flash,6,075286,desktop,42,0.30035036870031473,0.34398636624251683,3.291447966517401
qwen-3.5-flash,7,075286,desktop,25,0.3510294302246524,0.35246441433052256,2.865080849862122
qwen-3.5-flash,8,075286,desktop,36,0.3110283336475326,0.346292881194342,2.780830672421362
qwen-3.5-flash,9,075286,desktop,33,0.338990996882952,0.3557020283225592,2.7775814476119867
qwen-3.5-flash,10,075286,desktop,34,0.34728719551639864,0.3590000596718258,2.7243979516711163
qwen-3.5-flash,1,0b81bd,poster,33,-0.03946583917380341,0.07660611309527698,8.700407129513232
qwen-3.5-flash,2,0b81bd,poster,52,0.14137501823706702,0.2885274643161305,2.331803546378984
qwen-3.5-flash,3,0b81bd,poster,33,-0.03946583917380341,0.07660611309527698,8.700407129513232
qwen-3.5-flash,4,0b81bd,poster,52,0.3801474835623391,0.316238172021332,4.268824822280937
qwen-3.5-flash,5,0b81bd,poster,58,0.12330753151119492,0.19285929202765187,5.525343531151741
qwen-3.5-flash,6,0b81bd,poster,33,-0.03946583917380341,0.07660611309527698,8.700407129513232
qwen-3.5-flash,7,0b81bd,poster,54,-0.026753308446793193,0.11050756256785414,6.752848652105692
qwen-3.5-flash,8,0b81bd,poster,51,0.0677006935638876,0.12328055014957828,5.283212619927979
qwen-3.5-flash,9,0b81bd,poster,50,0.12518569731244217,0.2602041003474057,2.489602179850302
qwen-3.5-flash,10,0b81bd,poster,50,0.07766076810645088,0.17101044983017702,4.954381633795828
qwen-3.5-flash,1,0f8ece,web,52,0.09963845177761382,0.20259244056296977,4.029648614079691
qwen-3.5-flash,2,0f8ece,web,33,0.1745385582231223,0.2470846717569282,3.952640143141435
qwen-3.5-flash,3,0f8ece,web,52,0.09971688116544483,0.20256057876165817,4.029809811257295
qwen-3.5-flash,4,0f8ece,web,52,0.09971688116544483,0.20256057876165817,4.029809811257295
qwen-3.5-flash,5,0f8ece,web,50,0.18083991375358194,0.2535957512963105,2.951344060621416
qwen-3.5-flash,6,0f8ece,web,52,0.1682397682890155,0.26889853781008805,3.360354268729207
qwen-3.5-flash,7,0f8ece,web,274,0.3189648608508501,0.300491549453482,3.6961506920655967
qwen-3.5-flash,8,0f8ece,web,46,0.0931326210231819,0.21106569367404998,4.315113807545179
qwen-3.5-flash,9,0f8ece,web,69,0.2106341488879478,0.26666918403227374,3.880073966462885
qwen-3.5-flash,10,0f8ece,web,45,0.0004916564131453444,0.14926886271278544,4.866868718963161
qwen-3.5-flash,1,1b307f,mobile,12,0.2671852392025402,0.338448533895028,3.160648920264102
qwen-3.5-flash,2,1b307f,mobile,48,0.006247772777641318,0.18547435596433856,4.317181546877713
qwen-3.5-flash,3,1b307f,mobile,30,0.39639651765224454,0.4152328742667639,1.984003391456774
qwen-3.5-flash,4,1b307f,mobile,12,0.2862211640842999,0.34575788350578285,3.1207339299456174
qwen-3.5-flash,5,1b307f,mobile,31,0.12809211651129376,0.2543423138536566,3.35914768091008
qwen-3.5-flash,6,1b307f,mobile,30,0.24416216558923265,0.3206459740470132,2.650617565803202
qwen-3.5-flash,7,1b307f,mobile,30,0.23112194814209863,0.33582977210987397,2.6187123470096085
qwen-3.5-flash,8,1b307f,mobile,30,0.2325587749861373,0.31029581215808283,3.1088868755563923
qwen-3.5-flash,9,1b307f,mobile,12,0.29458545002905356,0.34864863536581064,3.105361485557907
qwen-3.5-flash,10,1b307f,mobile,30,0.3737924063910372,0.3599373455790373,2.8879470830309377
qwen-3.5-flash,1,1dd09f,mobile,19,0.24115271446216768,0.319114645032669,3.5683784189133263
qwen-3.5-flash,2,1dd09f,mobile,31,0.12139956855956088,0.25674189664568614,4.072467830477808
qwen-3.5-flash,3,1dd09f,mobile,34,0.09638604175822746,0.24420524297548762,3.773690053605647
qwen-3.5-flash,4,1dd09f,mobile,19,0.24113837780571845,0.319114645032669,3.56838469817898
qwen-3.5-flash,5,1dd09f,mobile,20,0.10477659407294278,0.2335747965459779,4.712635738714241
qwen-3.5-flash,6,1dd09f,mobile,16,0.1590386214355542,0.2539256704492681,4.6262751124463835
qwen-3.5-flash,7,1dd09f,mobile,30,0.17902145468096423,0.27085168728936626,3.723029350597371
qwen-3.5-flash,8,1dd09f,mobile,50,-0.027996204924322206,0.14397284165909016,5.246892344997385
qwen-3.5-flash,9,1dd09f,mobile,15,0.10822181313037259,0.22895246331709107,4.715464524485316
qwen-3.5-flash,10,1dd09f,mobile,16,0.1588835329556872,0.25408999009927136,4.576373599669353
qwen-3.5-flash,1,1fdbf2,desktop,30,0.24312148986229798,0.40683864803216824,1.4371821504738165
qwen-3.5-flash,2,1fdbf2,desktop,30,0.13091501576839226,0.3658295825528092,1.7917067474891484
qwen-3.5-flash,3,1fdbf2,desktop,30,0.20400552060664767,0.38754017392881734,1.5239108775328867
qwen-3.5-flash,4,1fdbf2,desktop,30,0.38698491351421405,0.46171181943357825,1.0971081363119963
qwen-3.5-flash,5,1fdbf2,desktop,30,0.11400960464441248,0.3643644093312662,1.7537834947502293
qwen-3.5-flash,6,1fdbf2,desktop,40,0.34616211562953497,0.44477883261832085,1.0707568148931201
qwen-3.5-flash,7,1fdbf2,desktop,30,0.21113337927510561,0.41430597174474426,1.3929898461273171
qwen-3.5-flash,8,1fdbf2,desktop,30,0.26504556289168335,0.41935452058453715,1.4391420927432355
qwen-3.5-flash,9,1fdbf2,desktop,30,0.19387426058914536,0.38248346919227505,1.6264762949262457
qwen-3.5-flash,10,1fdbf2,desktop,30,0.1343181183418264,0.3690338014271179,1.781221376856071
qwen-3.5-flash,1,2bb7d4,desktop,33,0.13535224829990114,0.30065849154615065,1.8405085709498683
qwen-3.5-flash,2,2bb7d4,desktop,33,0.14179385894925822,0.30532374210806934,1.8111480740806647
qwen-3.5-flash,3,2bb7d4,desktop,33,0.1584145795319859,0.3164869505798956,1.7551828480928564
qwen-3.5-flash,4,2bb7d4,desktop,48,0.05253076763720318,0.26190186397685455,2.1926021140872543
qwen-3.5-flash,5,2bb7d4,desktop,52,0.17484871234106847,0.31867486519112476,1.8372712972482539
qwen-3.5-flash,6,2bb7d4,desktop,56,0.15949031380176,0.302354416082379,2.0302835486309943
qwen-3.5-flash,7,2bb7d4,desktop,33,0.147532309328837,0.31100962436874663,1.828772643367981
qwen-3.5-flash,8,2bb7d4,desktop,32,0.22141969675114093,0.34607647663070346,1.593007337156152
qwen-3.5-flash,9,2bb7d4,desktop,33,0.14908648434241784,0.3067015918940857,1.7702236331347216
qwen-3.5-flash,10,2bb7d4,desktop,33,0.16273361533216055,0.31564832648018637,1.7623611299089428
qwen-3.5-flash,1,2fe128,desktop,160,0.11386535296065939,0.28222442232384753,1.5296552382521882
qwen-3.5-flash,2,2fe128,desktop,160,0.10980617274515289,0.28561176064227356,1.5170179438800948
qwen-3.5-flash,3,2fe128,desktop,50,0.09330681647605449,0.29714176584035445,1.6535493868757956
qwen-3.5-flash,4,2fe128,desktop,160,0.1451118358843924,0.28460107267065177,1.517069887297752
qwen-3.5-flash,5,2fe128,desktop,190,0.133448362349116,0.28374403545343907,1.51947965154798
qwen-3.5-flash,6,2fe128,desktop,112,-0.06754762763691491,0.2464129556582652,1.7722997028019871
qwen-3.5-flash,7,2fe128,desktop,45,0.08791138404261284,0.2919279882854802,1.5872943737739984
qwen-3.5-flash,8,2fe128,desktop,190,0.09211718270277848,0.2798911551523564,1.5382223251725564
qwen-3.5-flash,9,2fe128,desktop,43,0.04805135088076379,0.28008623902416474,1.8125597465680534
qwen-3.5-flash,10,2fe128,desktop,144,0.4475695810612218,0.332113142880776,1.296966677146565
qwen-3.5-flash,1,3664a3,mobile,31,0.4205140954909232,0.47701138918976166,0.9346953648581011
qwen-3.5-flash,2,3664a3,mobile,30,0.4389260453184235,0.49289087747782623,0.8551284804102216
