baseline,image_id,category,CC,SIM,KL,NSS,AUC
uniform,f9e25e,desktop,0.0,0.5216679194809616,0.6944544516398888,0.0,6.0240963855421684e-05
uniform,3ec21e,desktop,0.0,0.3799331327142763,1.1690386950037293,0.0,7.15922107674685e-05
uniform,1fdbf2,desktop,0.0,0.4406183536094614,0.9362410316668333,0.0,4.741134079271762e-05
uniform,5a6a69,desktop,0.0,0.41204657697817937,1.0587873154091976,0.0,6.769564040075819e-05
uniform,2fe128,desktop,0.0,0.4077799965190001,1.0530769020576995,0.0,6.837139340899768e-05
uniform,67225a,desktop,0.0,0.31048486376065565,1.3401109751180345,0.0,4.6816479400749066e-05
uniform,b5dab9,desktop,0.0,0.4106707438752891,1.0513241797535913,0.0,4.679019277559424e-05
uniform,2bb7d4,desktop,0.0,0.4611561897141362,0.9027420375791586,0.0,3.890142379211079e-05
uniform,075286,desktop,0.0,0.37050643920216536,1.1941200652681374,0.0,5.616084465910367e-05
uniform,7cc04a,desktop,0.0,0.36514369334635605,1.1786152743396987,0.0,4.797543657647284e-05
uniform,3664a3,mobile,0.0,0.4226845740837317,0.9301220139478382,0.0,7.49288176232579e-05
uniform,ebe076,mobile,0.0,0.44153004667063644,0.8668281163659014,0.0,7.849293563579278e-05
uniform,c9b04c,poster,0.0,0.4678162481059498,0.8860168157339238,0.0,0.00024295432458697764
uniform,4ae90b,mobile,0.0,0.5271133979587258,0.6863234319940994,0.0,3.966365222909726e-05
uniform,a77bd5,mobile,0.0,0.5300781054130278,0.6635483519560551,0.0,2.511679308785854e-05
uniform,1b307f,mobile,0.0,0.3440445996231931,1.2294643673033785,0.0,4.894762604013705e-05
uniform,3d29ac,mobile,0.0,0.5840901965309451,0.5244454461355994,0.0,1.1167444665311684e-05
uniform,58b56c,mobile,0.0,0.43063150314467846,0.9686238087790493,0.0,2.034670790266135e-05
uniform,1dd09f,mobile,0.0,0.32742626871480407,1.276262634152712,0.0,5.923468783319512e-05
uniform,c08f50,poster,0.0,0.5196126458137276,0.7124452830092369,0.0,5.9474247650767217e-05
uniform,f30633,mobile,0.0,0.4844165539845049,0.8233144376635538,0.0,2.0177562550443908e-05
uniform,587857,mobile,0.0,0.39062055733600975,1.1406287941178455,0.0,4.1404438555813184e-05
uniform,aabc06,poster,0.0,0.41738674064489434,1.0424456604106926,0.0,1.8847299182027217e-05
uniform,98474c,poster,0.0,0.4436399405905222,0.9377163303318979,0.0,4.878524734120402e-05
uniform,6a889e,poster,0.0,0.45991355063952954,0.9719502692405405,0.0,0.00013408420488066506
uniform,dd0d82,poster,0.0,0.38535751105651134,1.1480413990229634,0.0,7.854225573358467e-05
uniform,61707e,web,0.0,0.45398996616672005,0.929620583044557,0.0,6.235969069593415e-05
uniform,fac314,poster,0.0,0.4038817666683223,1.1086925008368096,0.0,1.7516202487300754e-05
uniform,60593d,web,0.0,0.388081526460606,1.1273736767756066,0.0,4.888063349301007e-05
uniform,c3ce89,web,0.0,0.25946114366521583,1.6564279913763889,0.0,3.0385900941962928e-05
uniform,d48310,web,0.0,0.2714859365426369,1.752379074579163,0.0,6.104260774020266e-05
uniform,4ea758,poster,0.0,0.35696863509769194,1.2680626436372362,0.0,2.2212350066637052e-05
uniform,927a3c,web,0.0,0.3535526911652105,1.3602727066430478,0.0,5.398402072986396e-05
uniform,ce9bfe,web,0.0,0.3388361831325102,1.3363037533351514,0.0,3.0308540946838818e-05
uniform,bb34f1,poster,0.0,0.3714021476260925,1.2371175278028863,0.0,1.822489520685256e-05
uniform,69a8c4,web,0.0,0.4508000165911585,0.9199555627752127,0.0,2.7770063871146904e-05
uniform,0b81bd,poster,0.0,0.317338094225412,1.4770589575385777,0.0,1.524343770007012e-05
uniform,52a3d2,web,0.0,0.40582387774181106,1.1015971768034092,0.0,2.1547080370609784e-05
uniform,a4d155,web,0.0,0.37858211543047415,1.1992554625035061,0.0,2.9455081001472753e-05
uniform,0f8ece,web,0.0,0.3906573151044058,1.1439334630605138,0.0,3.757703291748084e-05
