baseline,image_id,category,CC,SIM,KL,NSS,AUC
center_g35,f9e25e,desktop,-0.12864145290865656,0.47970732581424436,0.9426893432765063,-0.13886567325802943,0.45266635779234077
center_g35,3ec21e,desktop,0.22550419781395326,0.4167415898194607,1.0105041829821528,0.43046009282098147,0.6542829600292631
center_g35,1fdbf2,desktop,-0.2783591954117134,0.36753863803037584,1.2330876919062206,-0.3964501725280109,0.3896130723992306
center_g35,5a6a69,desktop,0.48152562346592453,0.5150145432131539,0.7506314666209689,0.7454728658937358,0.7087804616126485
center_g35,2fe128,desktop,0.06515916651681385,0.3943181504722045,1.2115616429036606,0.08103888770409137,0.5282991864260641
center_g35,67225a,desktop,-0.02638140736510176,0.31111387134891094,1.5000257962361858,0.012880306497944933,0.508171821831447
center_g35,b5dab9,desktop,0.3314162766039722,0.47342136553069397,1.0397002080724567,0.5712988982196412,0.6465293936333381
center_g35,2bb7d4,desktop,0.11681873126994172,0.44637694841498343,1.0223871070850958,0.15542445975859878,0.5600371278588397
center_g35,075286,desktop,-0.2455516690221466,0.2654742267796291,1.9163819286612505,-0.38255457507822693,0.3992978138202564
center_g35,7cc04a,desktop,0.0949282855293587,0.35589478504404004,1.4060017903916278,0.2336411756248235,0.5703501914724817
center_g35,3664a3,mobile,-0.01981638109703507,0.3825717593340918,1.191579891127899,-0.022740662636651414,0.5216614646705863
center_g35,ebe076,mobile,0.0015035284254208475,0.40519238888814546,1.2013613665152194,0.05539519690609188,0.5264575080241294
center_g35,c9b04c,poster,0.15370730101706664,0.4302176110215761,1.4159398133613474,0.2655247084210866,0.5938685593458638
center_g35,4ae90b,mobile,0.3534285984528831,0.5745632159911591,0.6911796889065951,0.4564787838872179,0.6277927797116815
center_g35,a77bd5,mobile,0.4798569195384802,0.6150019162634499,0.560957162623434,0.6142794948958898,0.6675533633497734
center_g35,1b307f,mobile,-0.21446950275051843,0.2637521033344888,1.8537120229003257,-0.3610926308294871,0.4196034930702234
center_g35,3d29ac,mobile,0.12383177333318668,0.5595784108368824,0.7317694502636959,0.09298690031172983,0.5392656263059113
center_g35,58b56c,mobile,0.2878962772868357,0.4575310099753136,0.955058108639383,0.4000636157990799,0.6152747076106124
center_g35,1dd09f,mobile,0.3798418406401286,0.42019224118550436,1.1117074685713257,0.6037865276462465,0.6615432011228746
center_g35,c08f50,poster,0.4829344833146946,0.6030299240725154,0.5090968959031362,0.5914191455175231,0.6819778430300387
center_g35,f30633,mobile,0.28337968215400733,0.5032948408272853,0.773904876701527,0.3961132877960777,0.626603519666853
center_g35,587857,mobile,-0.3744316569867506,0.2129376461498928,2.241554013561299,-0.7051593638083746,0.28391648326823454
center_g35,aabc06,poster,0.3768580659016083,0.48796723021283966,0.7943535909764209,0.6334033944993458,0.7000892803183479
center_g35,98474c,poster,0.5480235258873383,0.5682696644126131,0.6242935123628588,0.8297702310510017,0.7363180479981882
center_g35,6a889e,poster,0.07033354641749234,0.4680959740501384,0.9954959761068478,0.16968590434811887,0.5706089119900678
center_g35,dd0d82,poster,-0.10364496786067498,0.3189073756411285,1.9712143830611715,-0.16746442426617028,0.4469744346717038
center_g35,61707e,web,0.10054457881855346,0.4692451699074497,0.9372564298994854,0.2099710075065589,0.5756436956550076
center_g35,fac314,poster,0.16832931687089922,0.44359663576701625,1.021965817055118,0.3212919280785757,0.6164691162089209
center_g35,60593d,web,0.4839989479889226,0.4789070961640859,0.851653861215251,0.8171685561093075,0.734274792391853
center_g35,c3ce89,web,0.0679432208521912,0.2586591184609966,1.7075692564282574,0.1875695291343293,0.5631112000828481
center_g35,d48310,web,0.2297568751215363,0.3281789851195329,1.5025853249428829,0.5204216168923009,0.6613176803239286
center_g35,4ea758,poster,0.44159492577643533,0.4431724080719042,0.9412303039084509,0.8980866917170746,0.7575763934312342
center_g35,927a3c,web,0.10359632482263557,0.3797101402277667,1.3969675015296166,0.29907913138710585,0.581731934644262
center_g35,ce9bfe,web,0.1003177959715858,0.37364375097717445,1.3011555654580957,0.2252006620734275,0.5918334091655757
center_g35,bb34f1,poster,0.652312938558417,0.5506101499090481,0.6227119850521017,1.1742346556124208,0.8048549251193096
center_g35,69a8c4,web,0.29018152689081084,0.5125256037658872,0.7558389295253778,0.4668953120037858,0.6553831491676436
center_g35,0b81bd,poster,0.29451536920435645,0.3953091066373898,1.1409807372515075,0.6864053838304186,0.7166577427323917
center_g35,52a3d2,web,0.4040667862873161,0.5020705479656515,0.7860534279625961,0.6599626020579176,0.7017075770521692
center_g35,a4d155,web,0.13924999221364845,0.4026502595999465,1.1579444513620039,0.29350123987534477,0.6104796695943305
center_g35,0f8ece,web,0.15730260894640413,0.4432881354087097,1.1243676934631988,0.4424993721962283,0.6419410448214826
