baseline,image_id,category,CC,SIM,KL,NSS,AUC
mean_gt,f9e25e,desktop,0.4509419567418854,0.6100845233184339,0.5227303339610946,0.5515867219069036,0.6658668409625291
mean_gt,3ec21e,desktop,0.2488533670582399,0.4356958795509085,0.9968318209052007,0.5117302808423991,0.6672529371909085
mean_gt,1fdbf2,desktop,0.30359456218111386,0.4806293883011128,0.8591843532314573,0.4408423306453377,0.6341084087316022
mean_gt,5a6a69,desktop,0.29949300895323533,0.46066753647365755,0.9587178668654031,0.5141994560918832,0.646528549026272
mean_gt,2fe128,desktop,0.26861379561665394,0.4511990256816212,1.044753186361183,0.41043251148794857,0.6084523887487081
mean_gt,67225a,desktop,0.5616718344696859,0.48620992605519325,0.8150998215464933,1.0569889458435253,0.8010039283650452
mean_gt,b5dab9,desktop,0.3407795352951172,0.4859317932018843,0.8323859420805819,0.5548405147299249,0.6675688766288768
mean_gt,2bb7d4,desktop,0.4680514120141277,0.5593577940623133,0.6294327708714186,0.7187567083589552,0.7051760492948849
mean_gt,075286,desktop,0.3205514979118719,0.4435440120289648,1.0757427987715262,0.6110094077923435,0.6815356262834115
mean_gt,7cc04a,desktop,0.5427433820012023,0.49920277776367494,0.73635133607099,0.9839730321528258,0.7663154302851498
mean_gt,3664a3,mobile,0.26532376048923545,0.4645118989689459,0.8815428291946157,0.42486108660577854,0.6331367959214422
mean_gt,ebe076,mobile,0.6233401580057325,0.6100174438434232,0.4882569706215468,0.8853879864015386,0.7549087821427751
mean_gt,c9b04c,poster,0.2653436809846308,0.4865338008908182,0.9333535969743407,0.44352075029580423,0.6252862042619645
mean_gt,4ae90b,mobile,0.4442972266369024,0.6336461209890355,0.4959958403698508,0.6471382822646781,0.6867841614937197
mean_gt,a77bd5,mobile,0.27169296881177013,0.5791861824762699,0.5930261572677682,0.3561061677833,0.6275767925420197
mean_gt,1b307f,mobile,0.539324855444088,0.47874158927909155,0.8223228724481586,1.059589332703784,0.7878289459849757
mean_gt,3d29ac,mobile,0.6007998729418966,0.7165766581637154,0.30013888122902443,0.5830802706194756,0.6758207065773315
mean_gt,58b56c,mobile,0.5651848232484591,0.565542918724479,0.568078492707637,0.9187816902346121,0.7586950976209713
mean_gt,1dd09f,mobile,0.5995065875084825,0.4919373667326686,0.7402768010701368,1.1974890072966096,0.8226671299295951
mean_gt,c08f50,poster,0.4168983528861081,0.600876913100844,0.5669126186488008,0.48776287056820894,0.6457719341446169
mean_gt,f30633,mobile,0.638484124840386,0.639292294456762,0.4331778594926693,0.912829135296661,0.7576963992655975
mean_gt,587857,mobile,0.2945409241411857,0.4160080616699637,1.058851272914454,0.5065974716160565,0.6374413633090483
mean_gt,aabc06,poster,0.2801711509828194,0.47278756204642036,0.9129521448930219,0.5296119201074431,0.6594064513216547
mean_gt,98474c,poster,0.18540855219997138,0.4922081142478646,0.9174282027372412,0.44988727768576586,0.6318204529625001
mean_gt,6a889e,poster,0.11627712237156623,0.4645676220528949,1.1299625983572035,0.26877235668560634,0.5716072002183993
mean_gt,dd0d82,poster,0.1699887177776177,0.41963629261324487,1.1154098908845242,0.2768914812301555,0.603918005517935
mean_gt,61707e,web,0.3954808254784138,0.534093007880645,0.7117839736124135,0.5997784774845117,0.6737661657898495
mean_gt,fac314,poster,0.3400954570679983,0.48438881466041206,0.8970743818594966,0.606183634422059,0.6733114889930714
mean_gt,60593d,web,0.5663823693669539,0.5270696616971128,0.6625719634575162,0.9575230626392428,0.7677366433739178
mean_gt,c3ce89,web,0.4412677694798627,0.4009573402059665,1.111817696529486,1.149454916938337,0.8176948794334495
mean_gt,d48310,web,0.39507764034050513,0.3537353836161505,1.286932758895755,0.9520403507428222,0.7432110752566707
mean_gt,4ea758,poster,0.3835683064924422,0.4121721522839574,1.078975915693892,0.7867043639623053,0.7053090913447942
mean_gt,927a3c,web,0.40737469540681337,0.45096058870754596,0.9610202269563426,0.9102250304353486,0.7520862421993786
mean_gt,ce9bfe,web,0.5782939162425423,0.5003066104895393,0.7957400524048941,1.1653142021328526,0.8168145943529558
mean_gt,bb34f1,poster,0.3098186498485831,0.47234664978423,0.9420280050771856,0.6807495145687847,0.7102818238826064
mean_gt,69a8c4,web,0.22745957089355182,0.4955419056582298,0.8683832617587729,0.3543846504838069,0.6118445159811777
mean_gt,0b81bd,poster,0.3957977986889993,0.41678377687969753,1.0969764438308658,0.923386736838429,0.7407212966313321
mean_gt,52a3d2,web,0.38999715296617604,0.4734835720517877,0.8706447719110486,0.6544496593320999,0.6786360774588552
mean_gt,a4d155,web,0.4233529124784754,0.4591800207874733,0.8745987502234593,0.78066268917504,0.7198233751890066
mean_gt,0f8ece,web,0.22699594586665753,0.44478294342405894,1.0361070462658966,0.40861612765952093,0.6263826002533011
