model,category,image_id,CC_mean,CC_min,CC_max,SIM_mean,SIM_min,SIM_max,KL_mean,KL_min,KL_max
claude-opus-4.6,desktop,075286,0.27042625576457746,0.2395636986158008,0.2872827097776224,0.3168280402132048,0.2934125078675617,0.3304686896204727,1.8347594087558075,1.7062082510808132,2.175634904587721
claude-opus-4.6,desktop,1fdbf2,0.33210199374981386,0.257601613201002,0.4070352422105442,0.3574726568173112,0.3326873001615062,0.3908295512765989,1.4172045366616093,1.237113222376441,1.6785870022291065
claude-opus-4.6,desktop,2bb7d4,0.15709092687802004,0.0967239502945323,0.2305336013451988,0.27226705316694105,0.2500955318140463,0.2953108139966668,1.9525672472006335,1.7741542776554613,2.0938546089064225
claude-opus-4.6,desktop,2fe128,0.23324002271182853,0.1795185025525439,0.2687564358789505,0.23433654987959968,0.2179952502024912,0.2465446536010698,1.8553777012217494,1.7492125773183995,1.9983928159611983
claude-opus-4.6,desktop,3ec21e,0.44376109641289363,0.4107364186430678,0.4748555316091967,0.39022180525913114,0.3689135990942773,0.4036463737290007,1.2680345394649275,1.176545234838605,1.6241342445637548
claude-opus-4.6,desktop,5a6a69,0.30621274825585154,0.2477414411447698,0.3599261311381313,0.2777006821710074,0.2565715078877736,0.2940520094746212,1.6405206247341,1.4888649310112536,1.7893534526610422
claude-opus-4.6,desktop,67225a,0.5930018750256181,0.5486040292966518,0.6389457340239609,0.5213566901744365,0.497167633384404,0.5513030825079626,0.8513233054817808,0.7860435988870677,0.9060332188095238
claude-opus-4.6,desktop,7cc04a,0.32162580849556044,0.295244998990249,0.3722191462190393,0.3416783850823508,0.3299182502328583,0.3547391697865194,1.9052033736441136,1.828923250879995,1.969960373193225
claude-opus-4.6,desktop,b5dab9,0.220055607740922,0.1875543987096091,0.3196595811906234,0.2580017576687075,0.2469107586638001,0.2874329225269309,1.783914442156299,1.50379144230517,1.909380143776839
claude-opus-4.6,desktop,f9e25e,0.2289131648990744,0.1690301248987302,0.2934357624145504,0.3460460524797088,0.3291222795768471,0.3602843410920745,1.3779620651161844,1.284368954184574,1.5070107162324025
claude-opus-4.6,mobile,1b307f,0.2275420871276117,0.1269245359808735,0.2744675795287501,0.3293853006008024,0.29308592539318,0.3491340359185547,2.113569612478219,1.7341473042996791,2.7300085322790912
claude-opus-4.6,mobile,1dd09f,0.05263728559811681,0.0195225057080647,0.1046102791807045,0.13098371914566068,0.1174342543596552,0.1610713847514867,4.268135394921626,3.4717440028846465,5.572527452729343
claude-opus-4.6,mobile,3664a3,0.36919954183487086,0.3304456747405657,0.4148604812138571,0.3616030760551198,0.3422366319949926,0.3849629215607382,2.1432937901114846,1.1228891944410966,2.4452459635165633
claude-opus-4.6,mobile,3d29ac,0.14348323008463515,0.0507689319996996,0.2067929358786736,0.34629161257023505,0.3045973987950193,0.3710259613060763,2.312979725164316,1.9008988653670016,2.8696784127549573
claude-opus-4.6,mobile,4ae90b,-0.03190523482690226,-0.0728877424630656,0.0026451046389141,0.16207595417150028,0.1434579872713973,0.1795918640794733,5.2713150803754605,4.986550347153139,5.774455085085603
claude-opus-4.6,mobile,587857,0.1007479933791546,0.065734641173735,0.1653714604249249,0.25307816107378656,0.2341602822268921,0.2788975774166247,3.9809698846527724,3.086830250005169,4.706759598791869
claude-opus-4.6,mobile,58b56c,0.20606478918296317,0.1209036265212172,0.2644892215347693,0.298295844189015,0.2512042492537507,0.332586723215158,3.8720045213322494,3.221974497764278,4.766516625996224
claude-opus-4.6,mobile,a77bd5,0.06485916018468266,0.020089663929704,0.1083629479660576,0.21697677130310153,0.192627550004753,0.2357238044824978,3.97511073272115,3.618412351892014,4.217836170461895
claude-opus-4.6,mobile,ebe076,0.5034629979120081,0.4515942413868267,0.5686183500864059,0.4399896218454839,0.4154327718585561,0.4622176404513648,1.5571582537586024,1.4600738900999448,1.7028354580349268
claude-opus-4.6,mobile,f30633,0.00840955028745116,-0.0273450082764291,0.0771068583741404,0.21814698379879155,0.1895274118635225,0.2770921556760179,3.979021818046055,2.832838483244455,4.7549396170424485
claude-opus-4.6,poster,0b81bd,0.3055740458403765,0.2501656857262083,0.3630847551044662,0.3536500483832645,0.3183438832444478,0.3773853325122918,2.024506963334198,1.8306580098881569,2.125287772311567
claude-opus-4.6,poster,4ea758,0.35104889206535195,0.2640926472346608,0.4151855075894135,0.3143254638650886,0.2828324057459189,0.3352847396665583,1.596091923152509,1.3779128687733553,1.848233066758687
claude-opus-4.6,poster,6a889e,0.09294503746326363,0.0487737704471113,0.1568935954502932,0.23030720044762704,0.2231552905307767,0.2446566160291826,1.911587846344054,1.8190575199971553,1.9623947624859517
claude-opus-4.6,poster,98474c,0.2532664011372286,0.1860240473652865,0.3066356995196313,0.35601469858194135,0.324327739444306,0.3752747287267107,1.295214441320363,1.1755119280751691,1.4598949036201647
claude-opus-4.6,poster,aabc06,0.21284778714948055,0.1386109948322924,0.2468591599680322,0.30189646881568855,0.2499300722159247,0.3403217061202797,2.7357885839381453,2.3210898770810213,3.6598235498219127
claude-opus-4.6,poster,bb34f1,0.32132286168194135,0.2648127185045848,0.3578938804423694,0.39271157586188343,0.3662891474951254,0.4153302006158584,2.544545666458886,2.3069356901795426,2.7744106621994846
claude-opus-4.6,poster,c08f50,0.21016985819295733,0.1419436084348442,0.2869402246903527,0.3182860088524622,0.3088722066437916,0.3315410481337861,1.4416267263985836,1.384690280322766,1.5072977985291145
claude-opus-4.6,poster,c9b04c,0.23036600035941263,0.1686262666572333,0.2681697100207852,0.23337844350757536,0.218976800702305,0.2410051518438143,1.8671956212508278,1.800521290725242,1.9512240918270245
claude-opus-4.6,poster,dd0d82,0.2289040620753598,0.1533975658314734,0.2784763183042544,0.23099630541634006,0.2081166034843201,0.2412389126325579,1.87873684196029,1.768094083842464,2.085227972578525
claude-opus-4.6,poster,fac314,0.03307493050665456,0.0136942565349059,0.0657209870597451,0.21670621693495634,0.1981248688938583,0.244374524322829,2.9003074384154486,2.5851949288821863,3.1669104549664606
claude-opus-4.6,web,0f8ece,0.013072770883626378,-0.0440317261615665,0.1074766731945141,0.14686320810775072,0.1134266141475545,0.1974276184940521,4.031312876243623,2.6662865973411782,5.077135289630557
